Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
67,,468291.445,4313320.066,2422.641,,-105.3660206,38.96827802,2408.616,Global,0.011,0.011,0.012,0.015,2.134,m,FIX,2024-04-28 12:07:48.0 UTC-06:00,2024-04-28 12:07:51.0 UTC-06:00,16,1.3,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,110.802,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
68,,468291.416,4313320.26,2422.625,,-105.3660209,38.96827977,2408.6,Global,0.01,0.01,0.015,0.015,2.134,m,FIX,2024-04-28 12:07:58.4 UTC-06:00,2024-04-28 12:08:01.4 UTC-06:00,16,1.3,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,110.933,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
69,,468291.357,4313320.467,2422.626,,-105.3660216,38.96828163,2408.601,Global,0.012,0.011,0.011,0.017,2.134,m,FIX,2024-04-28 12:08:08.6 UTC-06:00,2024-04-28 12:08:11.6 UTC-06:00,16,1.3,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,111.041,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
70,,468291.252,4313320.614,2422.613,,-105.3660228,38.96828296,2408.588,Global,0.028,0.016,0.032,0.033,2.134,m,FIX,2024-04-28 12:08:18.4 UTC-06:00,2024-04-28 12:08:21.4 UTC-06:00,16,1.3,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,111.066,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
71,,468291.148,4313320.792,2422.596,,-105.366024,38.96828455,2408.571,Global,0.011,0.012,0.017,0.016,2.134,m,FIX,2024-04-28 12:08:28.8 UTC-06:00,2024-04-28 12:08:31.8 UTC-06:00,16,1.3,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,111.166,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
72,,468291.08,4313320.994,2422.608,,-105.3660248,38.96828637,2408.583,Global,0.011,0.01,0.018,0.015,2.134,m,FIX,2024-04-28 12:08:40.8 UTC-06:00,2024-04-28 12:08:43.8 UTC-06:00,16,1.4,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,111.265,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
73,,468290.993,4313321.178,2422.617,,-105.3660258,38.96828803,2408.592,Global,0.01,0.012,0.02,0.016,2.134,m,FIX,2024-04-28 12:08:53.2 UTC-06:00,2024-04-28 12:08:56.2 UTC-06:00,16,1.4,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,111.362,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
74,,468290.942,4313321.361,2422.614,,-105.3660264,38.96828967,2408.589,Global,0.013,0.01,0.019,0.017,2.134,m,FIX,2024-04-28 12:09:03.0 UTC-06:00,2024-04-28 12:09:06.0 UTC-06:00,16,1.4,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,111.454,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,5,4,0
75,,468290.868,4313321.555,2422.648,,-105.3660273,38.96829142,2408.623,Global,0.011,0.012,0.019,0.016,2.134,m,FIX,2024-04-28 12:09:13.8 UTC-06:00,2024-04-28 12:09:16.8 UTC-06:00,16,1.4,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,111.56,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
76,,468290.782,4313321.736,2422.65,,-105.3660283,38.96829305,2408.625,Global,0.011,0.01,0.015,0.015,2.134,m,FIX,2024-04-28 12:09:25.8 UTC-06:00,2024-04-28 12:09:28.8 UTC-06:00,16,1.3,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,111.644,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
77,,468290.753,4313321.95,2422.646,,-105.3660286,38.96829498,2408.621,Global,0.011,0.011,0.018,0.015,2.134,m,FIX,2024-04-28 12:09:35.2 UTC-06:00,2024-04-28 12:09:38.2 UTC-06:00,16,1.3,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,111.789,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
78,,468290.687,4313322.126,2422.64,,-105.3660294,38.96829655,2408.615,Global,0.012,0.012,0.019,0.016,2.134,m,FIX,2024-04-28 12:09:47.0 UTC-06:00,2024-04-28 12:09:50.0 UTC-06:00,16,1.3,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,111.891,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
79,,468290.604,4313322.334,2422.639,,-105.3660304,38.96829843,2408.614,Global,0.011,0.012,0.021,0.016,2.134,m,FIX,2024-04-28 12:09:57.8 UTC-06:00,2024-04-28 12:10:00.8 UTC-06:00,16,1.3,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,111.984,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
80,,468290.538,4313322.503,2422.635,,-105.3660311,38.96829995,2408.61,Global,0.011,0.011,0.023,0.015,2.134,m,FIX,2024-04-28 12:10:08.6 UTC-06:00,2024-04-28 12:10:11.6 UTC-06:00,16,1.3,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,112.066,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
81,,468290.475,4313322.674,2422.637,,-105.3660319,38.96830149,2408.612,Global,0.011,0.01,0.023,0.015,2.134,m,FIX,2024-04-28 12:10:23.6 UTC-06:00,2024-04-28 12:10:26.6 UTC-06:00,16,1.3,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,112.169,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
82,,468290.392,4313322.887,2422.667,,-105.3660328,38.96830341,2408.642,Global,0.01,0.011,0.025,0.015,2.134,m,FIX,2024-04-28 12:10:35.2 UTC-06:00,2024-04-28 12:10:38.2 UTC-06:00,16,1.3,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,112.275,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
83,,468290.307,4313323.073,2422.656,,-105.3660338,38.96830508,2408.631,Global,0.011,0.01,0.026,0.015,2.134,m,FIX,2024-04-28 12:10:46.6 UTC-06:00,2024-04-28 12:10:49.6 UTC-06:00,16,1.3,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,112.365,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
84,,468290.239,4313323.258,2422.688,,-105.3660346,38.96830674,2408.663,Global,0.011,0.011,0.021,0.016,2.134,m,FIX,2024-04-28 12:11:00.0 UTC-06:00,2024-04-28 12:11:03.0 UTC-06:00,16,1.3,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,112.466,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
85,,468290.197,4313323.443,2422.686,,-105.3660351,38.96830841,2408.661,Global,0.012,0.013,0.022,0.018,2.134,m,FIX,2024-04-28 12:11:11.2 UTC-06:00,2024-04-28 12:11:14.2 UTC-06:00,16,1.3,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,112.585,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
86,,468290.111,4313323.626,2422.689,,-105.3660361,38.96831005,2408.664,Global,0.01,0.01,0.019,0.014,2.134,m,FIX,2024-04-28 12:11:24.8 UTC-06:00,2024-04-28 12:11:27.8 UTC-06:00,16,1.3,1.6,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,112.663,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
87,,468290.06,4313323.833,2422.652,,-105.3660367,38.96831191,2408.627,Global,0.011,0.011,0.021,0.015,2.134,m,FIX,2024-04-28 12:11:36.4 UTC-06:00,2024-04-28 12:11:39.4 UTC-06:00,16,1.4,1.7,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,112.794,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
88,,468289.998,4313324.018,2422.596,,-105.3660375,38.96831358,2408.571,Global,0.011,0.01,0.021,0.015,2.134,m,FIX,2024-04-28 12:11:45.6 UTC-06:00,2024-04-28 12:11:48.6 UTC-06:00,16,1.4,1.7,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,112.903,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
89,,468289.958,4313324.186,2422.577,,-105.3660379,38.9683151,2408.552,Global,0.012,0.011,0.022,0.016,2.134,m,FIX,2024-04-28 12:11:57.2 UTC-06:00,2024-04-28 12:12:00.2 UTC-06:00,16,1.4,1.7,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,113.012,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,5,4,0
90,,468289.887,4313324.386,2422.545,,-105.3660387,38.96831689,2408.52,Global,0.011,0.011,0.026,0.015,2.134,m,FIX,2024-04-28 12:12:10.8 UTC-06:00,2024-04-28 12:12:13.8 UTC-06:00,16,1.4,1.7,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,113.125,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,4,4,0
91,,468289.804,4313324.561,2422.532,,-105.3660397,38.96831846,2408.507,Global,0.012,0.012,0.029,0.017,2.134,m,FIX,2024-04-28 12:12:26.0 UTC-06:00,2024-04-28 12:12:29.0 UTC-06:00,16,1.4,1.7,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,113.214,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,4,4,0
92,,468289.761,4313324.769,2422.528,,-105.3660402,38.96832034,2408.503,Global,0.012,0.015,0.03,0.019,2.134,m,FIX,2024-04-28 12:12:44.2 UTC-06:00,2024-04-28 12:12:47.2 UTC-06:00,16,1.4,1.7,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,113.35,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,5,4,0
93,,468289.718,4313324.987,2422.494,,-105.3660407,38.96832231,2408.469,Global,0.012,0.016,0.031,0.02,2.134,m,FIX,2024-04-28 12:12:57.8 UTC-06:00,2024-04-28 12:13:00.8 UTC-06:00,16,1.4,1.7,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,113.499,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,5,4,0
94,,468289.638,4313325.168,2422.561,,-105.3660417,38.96832393,2408.536,Global,0.01,0.012,0.024,0.016,2.134,m,FIX,2024-04-28 12:13:12.0 UTC-06:00,2024-04-28 12:13:15.0 UTC-06:00,16,1.6,1.9,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,113.582,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,4,0
95,,468289.56,4313325.369,2422.55,,-105.3660426,38.96832574,2408.525,Global,0.012,0.011,0.026,0.017,2.134,m,FIX,2024-04-28 12:13:24.6 UTC-06:00,2024-04-28 12:13:27.6 UTC-06:00,16,1.6,1.9,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,113.676,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,5,4,0
96,,468289.479,4313325.519,2422.551,,-105.3660435,38.96832709,2408.526,Global,0.011,0.012,0.027,0.016,2.134,m,FIX,2024-04-28 12:13:38.4 UTC-06:00,2024-04-28 12:13:41.4 UTC-06:00,16,1.6,1.9,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,113.761,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
97,,468289.371,4313325.719,2422.555,,-105.3660448,38.96832888,2408.53,Global,0.011,0.011,0.031,0.016,2.134,m,FIX,2024-04-28 12:13:51.2 UTC-06:00,2024-04-28 12:13:54.2 UTC-06:00,16,1.6,1.9,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,113.851,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
98,,468289.289,4313325.918,2422.557,,-105.3660457,38.96833068,2408.532,Global,0.012,0.012,0.033,0.017,2.134,m,FIX,2024-04-28 12:14:02.4 UTC-06:00,2024-04-28 12:14:05.4 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,113.956,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
99,,468289.23,4313326.055,2422.566,,-105.3660464,38.96833191,2408.541,Global,0.012,0.012,0.034,0.017,2.134,m,FIX,2024-04-28 12:14:14.8 UTC-06:00,2024-04-28 12:14:17.8 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,114.02,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,5,4,0
100,,468289.146,4313326.267,2422.557,,-105.3660474,38.96833382,2408.532,Global,0.012,0.012,0.033,0.017,2.134,m,FIX,2024-04-28 12:14:28.8 UTC-06:00,2024-04-28 12:14:31.8 UTC-06:00,16,1.6,1.9,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,114.137,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,5,4,0
101,,468289.072,4313326.453,2422.537,,-105.3660483,38.96833549,2408.512,Global,0.012,0.012,0.032,0.017,2.134,m,FIX,2024-04-28 12:14:41.2 UTC-06:00,2024-04-28 12:14:44.2 UTC-06:00,16,1.6,1.9,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,114.246,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,5,4,0
102,,468289.007,4313326.634,2422.538,,-105.366049,38.96833712,2408.513,Global,0.012,0.011,0.032,0.016,2.134,m,FIX,2024-04-28 12:14:54.0 UTC-06:00,2024-04-28 12:14:57.0 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,114.337,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,5,4,0
103,,468288.94,4313326.832,2422.516,,-105.3660498,38.9683389,2408.491,Global,0.011,0.011,0.032,0.016,2.134,m,FIX,2024-04-28 12:15:07.4 UTC-06:00,2024-04-28 12:15:10.4 UTC-06:00,16,1.6,1.9,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,114.463,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
104,,468288.854,4313326.984,2422.53,,-105.3660508,38.96834027,2408.505,Global,0.012,0.011,0.029,0.016,2.134,m,FIX,2024-04-28 12:15:17.6 UTC-06:00,2024-04-28 12:15:20.6 UTC-06:00,16,1.6,1.9,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,114.53,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,4,0
105,,468288.781,4313327.21,2422.542,,-105.3660517,38.96834231,2408.517,Global,0.013,0.013,0.038,0.018,2.134,m,FIX,2024-04-28 12:15:28.2 UTC-06:00,2024-04-28 12:15:31.2 UTC-06:00,16,1.6,1.9,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,114.659,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,4,0
106,,468288.718,4313327.384,2422.559,,-105.3660524,38.96834387,2408.534,Global,0.014,0.013,0.039,0.019,2.134,m,FIX,2024-04-28 12:15:42.8 UTC-06:00,2024-04-28 12:15:45.8 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,114.757,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,3,4,0
107,,468288.659,4313327.575,2422.569,,-105.3660531,38.96834558,2408.544,Global,0.012,0.012,0.036,0.017,2.134,m,FIX,2024-04-28 12:15:54.6 UTC-06:00,2024-04-28 12:15:57.6 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,114.871,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,3,4,0
108,,468288.609,4313327.748,2422.597,,-105.3660537,38.96834714,2408.572,Global,0.011,0.011,0.031,0.016,2.134,m,FIX,2024-04-28 12:16:09.6 UTC-06:00,2024-04-28 12:16:12.6 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,114.978,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,3,4,0
109,,468288.511,4313327.929,2422.596,,-105.3660548,38.96834878,2408.571,Global,0.013,0.013,0.036,0.018,2.134,m,FIX,2024-04-28 12:16:20.8 UTC-06:00,2024-04-28 12:16:23.8 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,115.059,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,3,4,0
110,,468288.43,4313328.123,2422.601,,-105.3660557,38.96835052,2408.576,Global,0.014,0.013,0.038,0.019,2.134,m,FIX,2024-04-28 12:16:31.2 UTC-06:00,2024-04-28 12:16:34.2 UTC-06:00,16,1.6,1.9,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,115.168,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,3,4,0
111,,468288.347,4313328.314,2422.589,,-105.3660567,38.96835223,2408.565,Global,0.011,0.012,0.033,0.016,2.134,m,FIX,2024-04-28 12:16:46.0 UTC-06:00,2024-04-28 12:16:49.0 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,115.275,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,3,4,0
112,,468288.276,4313328.478,2422.571,,-105.3660575,38.96835371,2408.546,Global,0.011,0.011,0.032,0.016,2.134,m,FIX,2024-04-28 12:17:00.4 UTC-06:00,2024-04-28 12:17:03.4 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,115.365,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,3,4,0
113,,468288.226,4313328.694,2422.58,,-105.3660581,38.96835565,2408.556,Global,0.011,0.011,0.033,0.016,2.134,m,FIX,2024-04-28 12:17:12.6 UTC-06:00,2024-04-28 12:17:15.6 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,115.502,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,3,4,0
114,,468288.134,4313328.857,2422.596,,-105.3660592,38.96835712,2408.571,Global,0.016,0.013,0.04,0.02,2.134,m,FIX,2024-04-28 12:17:23.2 UTC-06:00,2024-04-28 12:17:26.2 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,115.58,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,4,4,0
115,,468288.089,4313329.046,2422.611,,-105.3660597,38.96835882,2408.586,Global,0.011,0.01,0.031,0.015,2.134,m,FIX,2024-04-28 12:17:33.4 UTC-06:00,2024-04-28 12:17:36.4 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,115.699,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,3,4,0
116,,468287.982,4313329.222,2422.518,,-105.366061,38.96836041,2408.493,Global,0.01,0.01,0.024,0.015,2.134,m,FIX,2024-04-28 12:17:43.8 UTC-06:00,2024-04-28 12:17:46.8 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,115.786,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,3,4,0
117,,468287.931,4313329.409,2422.532,,-105.3660616,38.96836209,2408.507,Global,0.011,0.011,0.031,0.015,2.134,m,FIX,2024-04-28 12:17:56.4 UTC-06:00,2024-04-28 12:17:59.4 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,115.902,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,3,4,0
118,,468287.89,4313329.617,2422.533,,-105.366062,38.96836396,2408.508,Global,0.01,0.011,0.031,0.015,2.134,m,FIX,2024-04-28 12:18:08.8 UTC-06:00,2024-04-28 12:18:11.8 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,116.051,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,3,4,0
119,,468287.793,4313329.809,2422.482,,-105.3660632,38.96836569,2408.457,Global,0.014,0.01,0.02,0.017,2.134,m,FIX,2024-04-28 12:18:23.8 UTC-06:00,2024-04-28 12:18:26.8 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,116.154,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,3,4,0
120,,468287.72,4313329.975,2422.473,,-105.366064,38.96836718,2408.448,Global,0.01,0.01,0.02,0.015,2.134,m,FIX,2024-04-28 12:18:35.6 UTC-06:00,2024-04-28 12:18:38.6 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,116.241,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,4,0
121,,468287.665,4313330.203,2422.493,,-105.3660647,38.96836923,2408.468,Global,0.011,0.01,0.019,0.015,2.134,m,FIX,2024-04-28 12:18:50.8 UTC-06:00,2024-04-28 12:18:53.8 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,116.385,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,3,4,0
122,,468287.615,4313330.374,2422.466,,-105.3660653,38.96837077,2408.441,Global,0.01,0.011,0.02,0.015,2.134,m,FIX,2024-04-28 12:19:02.2 UTC-06:00,2024-04-28 12:19:05.2 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,116.497,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,3,4,0
123,,468287.53,4313330.569,2422.473,,-105.3660662,38.96837253,2408.448,Global,0.01,0.01,0.022,0.015,2.134,m,FIX,2024-04-28 12:19:15.2 UTC-06:00,2024-04-28 12:19:18.2 UTC-06:00,16,1.6,1.9,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,116.601,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,3,4,0
124,,468287.453,4313330.724,2422.506,,-105.3660671,38.96837392,2408.481,Global,0.012,0.011,0.024,0.016,2.134,m,FIX,2024-04-28 12:19:25.2 UTC-06:00,2024-04-28 12:19:28.2 UTC-06:00,16,1.6,1.9,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,116.685,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,3,4,0
125,,468287.422,4313330.943,2422.451,,-105.3660675,38.9683759,2408.426,Global,0.01,0.01,0.025,0.015,2.134,m,FIX,2024-04-28 12:19:40.8 UTC-06:00,2024-04-28 12:19:43.8 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,116.846,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,3,4,0
126,,468287.334,4313331.121,2422.546,,-105.3660685,38.96837749,2408.521,Global,0.011,0.011,0.024,0.016,2.134,m,FIX,2024-04-28 12:19:53.0 UTC-06:00,2024-04-28 12:19:56.0 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,116.93,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,4,3,4,0
127,,468287.284,4313331.288,2422.56,,-105.3660691,38.968379,2408.535,Global,0.011,0.011,0.023,0.016,2.134,m,FIX,2024-04-28 12:20:06.0 UTC-06:00,2024-04-28 12:20:09.0 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,117.039,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,3,4,0
128,,468287.226,4313331.471,2422.596,,-105.3660698,38.96838065,2408.571,Global,0.011,0.011,0.028,0.015,2.134,m,FIX,2024-04-28 12:20:17.0 UTC-06:00,2024-04-28 12:20:20.0 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,117.147,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,3,4,0
129,,468287.135,4313331.657,2422.608,,-105.3660709,38.96838231,2408.583,Global,0.01,0.011,0.022,0.015,2.134,m,FIX,2024-04-28 12:20:29.2 UTC-06:00,2024-04-28 12:20:32.2 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,117.238,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,3,4,0
130,,468287.055,4313331.844,2422.669,,-105.3660718,38.968384,2408.644,Global,0.011,0.01,0.022,0.015,2.134,m,FIX,2024-04-28 12:20:40.4 UTC-06:00,2024-04-28 12:20:43.4 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,117.343,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,3,4,0
131,,468286.942,4313332.02,2422.699,,-105.3660731,38.96838558,2408.675,Global,0.01,0.01,0.02,0.015,2.134,m,FIX,2024-04-28 12:20:54.6 UTC-06:00,2024-04-28 12:20:57.6 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,117.416,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,3,4,0
132,,468286.871,4313332.181,2422.768,,-105.3660739,38.96838703,2408.743,Global,0.01,0.011,0.024,0.015,2.134,m,FIX,2024-04-28 12:21:07.0 UTC-06:00,2024-04-28 12:21:10.0 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,117.496,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,3,4,0
133,,468286.838,4313332.347,2422.767,,-105.3660743,38.96838852,2408.742,Global,0.01,0.011,0.022,0.015,2.134,m,FIX,2024-04-28 12:22:11.2 UTC-06:00,2024-04-28 12:22:14.2 UTC-06:00,16,1.8,2.2,468219.361,4313236.646,2434.969,-105.3668488,38.9675237,2420.945,117.621,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,3,4,0
