Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
144,,468257.120,4313321.867,2424.088,,-105.36641686,38.96829301,2410.063,Global,0.013,0.011,0.010,0.017,2.134,m,FIX,2024-07-23 11:41:16.0 UTC-06:00,2024-07-23 11:41:19.0 UTC-06:00,16,1.4,1.7,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.342,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
145,,468257.094,4313322.084,2424.166,,-105.36641717,38.96829497,2410.142,Global,0.012,0.010,0.010,0.016,2.134,m,FIX,2024-07-23 11:41:32.2 UTC-06:00,2024-07-23 11:41:35.2 UTC-06:00,16,1.4,1.7,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.409,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
146,,468257.075,4313322.293,2424.074,,-105.36641740,38.96829684,2410.050,Global,0.011,0.010,0.010,0.015,2.134,m,FIX,2024-07-23 11:41:42.2 UTC-06:00,2024-07-23 11:41:45.2 UTC-06:00,16,1.4,1.7,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.455,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
147,,468257.068,4313322.475,2423.980,,-105.36641748,38.96829849,2409.956,Global,0.010,0.010,0.010,0.015,2.134,m,FIX,2024-07-23 11:41:57.8 UTC-06:00,2024-07-23 11:42:00.8 UTC-06:00,16,1.4,1.7,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.482,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,8,4,0
148,,468257.031,4313322.709,2424.158,,-105.36641793,38.96830059,2410.134,Global,0.011,0.012,0.010,0.016,2.134,m,FIX,2024-07-23 11:42:09.2 UTC-06:00,2024-07-23 11:42:12.2 UTC-06:00,16,1.4,1.7,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.555,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,4,0
149,,468257.029,4313322.975,2424.204,,-105.36641796,38.96830299,2410.179,Global,0.011,0.011,0.010,0.015,2.134,m,FIX,2024-07-23 11:42:24.4 UTC-06:00,2024-07-23 11:42:27.4 UTC-06:00,16,1.4,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.602,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,4,0
150,,468257.011,4313323.181,2424.254,,-105.36641817,38.96830484,2410.230,Global,0.011,0.011,0.010,0.016,2.134,m,FIX,2024-07-23 11:42:41.6 UTC-06:00,2024-07-23 11:42:44.6 UTC-06:00,16,1.4,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.642,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,4,0
151,,468256.986,4313323.347,2424.272,,-105.36641847,38.96830634,2410.247,Global,0.011,0.011,0.010,0.015,2.134,m,FIX,2024-07-23 11:42:54.8 UTC-06:00,2024-07-23 11:42:57.8 UTC-06:00,16,1.4,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.693,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
152,,468256.999,4313323.493,2424.319,,-105.36641834,38.96830766,2410.294,Global,0.012,0.011,0.010,0.016,2.134,m,FIX,2024-07-23 11:43:13.0 UTC-06:00,2024-07-23 11:43:16.0 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.697,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,9,4,0
153,,468256.834,4313323.445,2424.251,,-105.36642023,38.96830721,2410.227,Global,0.011,0.011,0.010,0.015,2.134,m,FIX,2024-07-23 11:44:32.2 UTC-06:00,2024-07-23 11:44:35.2 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.855,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
154,,468256.971,4313323.634,2424.295,,-105.36641866,38.96830892,2410.271,Global,0.011,0.010,0.011,0.015,2.134,m,FIX,2024-07-23 11:45:06.8 UTC-06:00,2024-07-23 11:45:09.8 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.743,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,9,4,0
155,,468257.206,4313323.435,2424.301,,-105.36641594,38.96830714,2410.276,Global,0.010,0.011,0.011,0.015,2.134,m,FIX,2024-07-23 11:45:31.6 UTC-06:00,2024-07-23 11:45:34.6 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.488,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,9,4,0
156,,468257.033,4313323.197,2424.261,,-105.36641792,38.96830499,2410.237,Global,0.010,0.012,0.010,0.016,2.134,m,FIX,2024-07-23 11:45:54.4 UTC-06:00,2024-07-23 11:45:57.4 UTC-06:00,16,1.3,1.5,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.621,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
157,,468256.984,4313323.461,2424.283,,-105.36641851,38.96830737,2410.258,Global,0.011,0.010,0.010,0.015,2.134,m,FIX,2024-07-23 11:46:24.2 UTC-06:00,2024-07-23 11:46:27.2 UTC-06:00,16,1.3,1.5,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.702,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,9,4,0
158,,468256.991,4313323.478,2424.327,,-105.36641842,38.96830752,2410.303,Global,0.011,0.014,0.011,0.017,2.134,m,FIX,2024-07-23 11:46:46.2 UTC-06:00,2024-07-23 11:46:49.2 UTC-06:00,16,1.3,1.5,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.711,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
159,,468256.983,4313323.507,2424.325,,-105.36641851,38.96830778,2410.301,Global,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-07-23 11:47:35.6 UTC-06:00,2024-07-23 11:48:05.6 UTC-06:00,151,1.3,1.5,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.718,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,9,4,0
160,,468257.021,4313323.866,2424.270,,-105.36641810,38.96831102,2410.246,Global,0.011,0.010,0.011,0.015,2.134,m,FIX,2024-07-23 12:25:05.8 UTC-06:00,2024-07-23 12:25:18.6 UTC-06:00,65,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.731,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
161,,468257.036,4313323.861,2424.250,,-105.36641793,38.96831097,2410.226,Global,0.011,0.010,0.011,0.015,2.134,m,FIX,2024-07-23 12:26:04.0 UTC-06:00,2024-07-23 12:26:07.0 UTC-06:00,16,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.713,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
162,,468257.018,4313324.340,2424.284,,-105.36641815,38.96831528,2410.260,Global,0.011,0.011,0.011,0.015,2.134,m,FIX,2024-07-23 12:27:03.8 UTC-06:00,2024-07-23 12:27:06.8 UTC-06:00,16,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.813,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0
163,,468256.952,4313324.872,2424.317,,-105.36641893,38.96832008,2410.292,Global,0.011,0.011,0.010,0.015,2.134,m,FIX,2024-07-23 12:27:30.6 UTC-06:00,2024-07-23 12:27:33.6 UTC-06:00,16,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,151.964,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
164,,468256.925,4313325.403,2424.316,,-105.36641927,38.96832486,2410.292,Global,0.011,0.012,0.010,0.016,2.134,m,FIX,2024-07-23 12:27:43.8 UTC-06:00,2024-07-23 12:27:46.8 UTC-06:00,16,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,152.071,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0
165,,468256.923,4313325.822,2424.291,,-105.36641931,38.96832864,2410.266,Global,0.011,0.011,0.010,0.015,2.134,m,FIX,2024-07-23 12:27:54.6 UTC-06:00,2024-07-23 12:27:57.6 UTC-06:00,16,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,152.135,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
166,,468256.889,4313326.305,2424.315,,-105.36641973,38.96833299,2410.291,Global,0.010,0.016,0.010,0.019,2.134,m,FIX,2024-07-23 12:28:03.8 UTC-06:00,2024-07-23 12:28:06.8 UTC-06:00,16,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,152.265,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
167,,468256.962,4313326.821,2424.349,,-105.36641891,38.96833765,2410.325,Global,0.010,0.011,0.010,0.015,2.134,m,FIX,2024-07-23 12:28:16.0 UTC-06:00,2024-07-23 12:28:19.0 UTC-06:00,16,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,152.272,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
168,,468256.975,4313327.281,2424.379,,-105.36641879,38.96834179,2410.354,Global,0.012,0.011,0.011,0.016,2.134,m,FIX,2024-07-23 12:28:34.8 UTC-06:00,2024-07-23 12:28:37.8 UTC-06:00,16,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,152.353,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0
169,,468256.940,4313327.815,2424.344,,-105.36641922,38.96834660,2410.320,Global,0.010,0.010,0.010,0.015,2.134,m,FIX,2024-07-23 12:28:49.6 UTC-06:00,2024-07-23 12:28:52.6 UTC-06:00,16,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,152.463,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
170,,468257.031,4313328.427,2424.341,,-105.36641819,38.96835212,2410.317,Global,0.011,0.010,0.012,0.015,2.134,m,FIX,2024-07-23 12:29:03.8 UTC-06:00,2024-07-23 12:29:06.8 UTC-06:00,16,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,152.491,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
171,,468257.155,4313329.161,2424.332,,-105.36641680,38.96835874,2410.308,Global,0.010,0.010,0.010,0.014,2.134,m,FIX,2024-07-23 12:29:25.8 UTC-06:00,2024-07-23 12:29:28.8 UTC-06:00,16,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,152.502,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
172,,468256.869,4313329.729,2424.302,,-105.36642012,38.96836385,2410.277,Global,0.011,0.011,0.010,0.015,2.134,m,FIX,2024-07-23 12:29:49.2 UTC-06:00,2024-07-23 12:29:52.2 UTC-06:00,16,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,152.884,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,4,0
173,,468256.757,4313330.235,2424.301,,-105.36642143,38.96836840,2410.276,Global,0.015,0.012,0.010,0.019,2.134,m,FIX,2024-07-23 12:30:18.2 UTC-06:00,2024-07-23 12:30:21.2 UTC-06:00,16,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,153.123,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
174,,468256.518,4313330.618,2424.323,,-105.36642422,38.96837184,2410.299,Global,0.010,0.012,0.010,0.016,2.134,m,FIX,2024-07-23 12:30:38.2 UTC-06:00,2024-07-23 12:30:41.2 UTC-06:00,16,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,153.410,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
175,,468256.553,4313331.248,2424.307,,-105.36642384,38.96837753,2410.283,Global,0.010,0.010,0.011,0.015,2.134,m,FIX,2024-07-23 12:30:49.0 UTC-06:00,2024-07-23 12:30:52.0 UTC-06:00,16,1.3,1.5,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,153.499,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
176,,468256.398,4313331.739,2424.358,,-105.36642565,38.96838194,2410.333,Global,0.010,0.011,0.010,0.015,2.134,m,FIX,2024-07-23 12:31:08.2 UTC-06:00,2024-07-23 12:31:11.2 UTC-06:00,16,1.3,1.5,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,153.745,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
177,,468256.359,4313332.183,2424.352,,-105.36642613,38.96838594,2410.328,Global,0.010,0.011,0.010,0.015,2.134,m,FIX,2024-07-23 12:31:23.8 UTC-06:00,2024-07-23 12:31:26.8 UTC-06:00,16,2.5,2.9,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,153.882,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
178,,468256.429,4313332.686,2424.333,,-105.36642533,38.96839048,2410.309,Global,0.010,0.011,0.010,0.015,2.134,m,FIX,2024-07-23 12:31:39.6 UTC-06:00,2024-07-23 12:31:42.6 UTC-06:00,16,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,153.914,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
179,,468256.408,4313333.163,2424.367,,-105.36642561,38.96839477,2410.343,Global,0.013,0.013,0.010,0.018,2.134,m,FIX,2024-07-23 12:32:01.4 UTC-06:00,2024-07-23 12:32:04.4 UTC-06:00,16,1.2,1.4,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,154.024,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
180,,468256.440,4313333.649,2424.355,,-105.36642525,38.96839915,2410.331,Global,0.013,0.015,0.010,0.020,2.134,m,FIX,2024-07-23 12:32:13.8 UTC-06:00,2024-07-23 12:32:16.8 UTC-06:00,16,1.3,1.5,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,154.088,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
181,,468256.216,4313334.028,2424.415,,-105.36642786,38.96840256,2410.390,Global,0.013,0.015,0.010,0.020,2.134,m,FIX,2024-07-23 12:32:29.4 UTC-06:00,2024-07-23 12:32:32.4 UTC-06:00,16,1.4,1.7,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,154.407,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
182,,468256.087,4313334.628,2424.491,,-105.36642938,38.96840796,2410.467,Global,0.016,0.012,0.011,0.020,2.134,m,FIX,2024-07-23 12:32:42.0 UTC-06:00,2024-07-23 12:32:45.0 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,154.672,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
183,,468255.939,4313335.034,2424.530,,-105.36643110,38.96841162,2410.505,Global,0.012,0.013,0.012,0.018,2.134,m,FIX,2024-07-23 12:32:54.2 UTC-06:00,2024-07-23 12:32:57.2 UTC-06:00,16,1.4,1.7,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,154.906,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
184,,468255.845,4313335.542,2424.536,,-105.36643222,38.96841619,2410.512,Global,0.012,0.013,0.013,0.017,2.134,m,FIX,2024-07-23 12:33:03.0 UTC-06:00,2024-07-23 12:33:06.0 UTC-06:00,16,1.4,1.7,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,155.094,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
185,,468255.793,4313336.039,2424.623,,-105.36643284,38.96842066,2410.599,Global,0.012,0.011,0.011,0.016,2.134,m,FIX,2024-07-23 12:33:15.6 UTC-06:00,2024-07-23 12:33:18.6 UTC-06:00,16,1.4,1.7,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,155.245,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
186,,468255.780,4313336.241,2424.734,,-105.36643300,38.96842248,2410.710,Global,0.011,0.011,0.011,0.016,2.134,m,FIX,2024-07-23 12:33:55.6 UTC-06:00,2024-07-23 12:33:58.6 UTC-06:00,16,1.5,1.7,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,155.313,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
187,,468255.529,4313336.232,2424.673,,-105.36643589,38.96842240,2410.648,Global,0.011,0.010,0.019,0.015,2.134,m,FIX,2024-07-23 12:34:28.0 UTC-06:00,2024-07-23 12:34:31.0 UTC-06:00,16,1.4,1.7,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,155.553,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,4,0
188,,468255.720,4313336.469,2424.688,,-105.36643370,38.96842454,2410.664,Global,0.012,0.014,0.015,0.018,2.134,m,FIX,2024-07-23 12:34:45.8 UTC-06:00,2024-07-23 12:34:48.8 UTC-06:00,16,1.5,1.7,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,155.416,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
189,,468255.997,4313336.298,2424.682,,-105.36643049,38.96842301,2410.658,Global,0.012,0.010,0.016,0.016,2.134,m,FIX,2024-07-23 12:35:05.8 UTC-06:00,2024-07-23 12:35:08.8 UTC-06:00,16,1.8,2.2,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,155.111,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,4,0
190,,468255.821,4313336.073,2424.635,,-105.36643251,38.96842097,2410.611,Global,0.011,0.011,0.010,0.016,2.134,m,FIX,2024-07-23 12:35:22.4 UTC-06:00,2024-07-23 12:35:25.4 UTC-06:00,16,1.5,1.7,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,155.235,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
191,,468255.773,4313336.235,2424.677,,-105.36643307,38.96842244,2410.652,Global,0.010,0.011,0.010,0.015,2.134,m,FIX,2024-07-23 12:35:41.2 UTC-06:00,2024-07-23 12:35:44.2 UTC-06:00,16,1.4,1.7,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,155.324,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
192,,468255.796,4313336.255,2424.737,,-105.36643281,38.96842262,2410.712,Global,0.012,0.010,0.012,0.015,2.134,m,FIX,2024-07-23 12:35:58.6 UTC-06:00,2024-07-23 12:36:01.6 UTC-06:00,16,1.9,2.3,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,155.303,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0
193,,468255.799,4313336.263,2424.739,,-105.36643278,38.96842268,2410.715,Global,0.015,0.013,0.015,0.020,2.134,m,FIX,2024-07-23 12:36:23.2 UTC-06:00,2024-07-23 12:36:53.2 UTC-06:00,151,1.9,2.3,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,155.312,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,4,0
194,,468260.688,4313293.569,2424.311,,-105.36637436,38.96803814,2410.286,Global,0.011,0.012,0.011,0.016,2.134,m,FIX,2024-07-23 12:42:54.6 UTC-06:00,2024-07-23 12:42:57.6 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,146.429,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
195,,468260.726,4313293.086,2424.303,,-105.36637390,38.96803379,2410.278,Global,0.011,0.013,0.011,0.016,2.134,m,FIX,2024-07-23 12:43:05.0 UTC-06:00,2024-07-23 12:43:08.0 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,146.418,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,5,0
196,,468260.781,4313292.609,2424.236,,-105.36637324,38.96802949,2410.211,Global,0.013,0.015,0.010,0.020,2.134,m,FIX,2024-07-23 12:43:15.2 UTC-06:00,2024-07-23 12:43:18.2 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,146.408,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,5,0
197,,468260.873,4313292.108,2424.259,,-105.36637215,38.96802498,2410.235,Global,0.013,0.012,0.010,0.017,2.134,m,FIX,2024-07-23 12:43:25.6 UTC-06:00,2024-07-23 12:43:28.6 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,146.331,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
198,,468260.934,4313291.612,2424.347,,-105.36637143,38.96802051,2410.322,Global,0.011,0.011,0.010,0.016,2.134,m,FIX,2024-07-23 12:43:37.8 UTC-06:00,2024-07-23 12:43:40.8 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,146.293,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
199,,468261.043,4313291.177,2424.342,,-105.36637015,38.96801659,2410.318,Global,0.011,0.010,0.010,0.015,2.134,m,FIX,2024-07-23 12:43:52.4 UTC-06:00,2024-07-23 12:43:55.4 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,146.223,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
200,,468261.103,4313290.670,2424.323,,-105.36636944,38.96801203,2410.299,Global,0.011,0.010,0.010,0.015,2.134,m,FIX,2024-07-23 12:44:06.6 UTC-06:00,2024-07-23 12:44:09.6 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,146.196,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
201,,468261.159,4313290.152,2424.285,,-105.36636876,38.96800736,2410.261,Global,0.016,0.011,0.010,0.019,2.134,m,FIX,2024-07-23 12:44:18.2 UTC-06:00,2024-07-23 12:44:21.2 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,146.196,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
202,,468261.197,4313289.671,2424.373,,-105.36636831,38.96800303,2410.349,Global,0.011,0.010,0.010,0.015,2.134,m,FIX,2024-07-23 12:44:31.0 UTC-06:00,2024-07-23 12:44:34.0 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,146.169,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
203,,468261.280,4313289.150,2424.400,,-105.36636732,38.96799834,2410.375,Global,0.011,0.014,0.010,0.017,2.134,m,FIX,2024-07-23 12:44:41.2 UTC-06:00,2024-07-23 12:44:44.2 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,146.128,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
204,,468261.304,4313288.661,2424.409,,-105.36636702,38.96799393,2410.384,Global,0.010,0.011,0.011,0.015,2.134,m,FIX,2024-07-23 12:44:53.6 UTC-06:00,2024-07-23 12:44:56.6 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,146.141,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
205,,468261.410,4313288.160,2424.405,,-105.36636577,38.96798942,2410.380,Global,0.011,0.014,0.011,0.017,2.134,m,FIX,2024-07-23 12:45:04.4 UTC-06:00,2024-07-23 12:45:07.4 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,146.081,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
206,,468261.476,4313287.713,2424.533,,-105.36636499,38.96798540,2410.508,Global,0.012,0.016,0.010,0.020,2.134,m,FIX,2024-07-23 12:45:23.2 UTC-06:00,2024-07-23 12:45:26.2 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,146.050,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
207,,468261.575,4313287.224,2424.484,,-105.36636382,38.96798099,2410.459,Global,0.013,0.010,0.010,0.016,2.134,m,FIX,2024-07-23 12:45:36.6 UTC-06:00,2024-07-23 12:45:39.6 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,146.002,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
208,,468261.682,4313286.677,2424.507,,-105.36636256,38.96797607,2410.482,Global,0.011,0.011,0.010,0.015,2.134,m,FIX,2024-07-23 12:45:49.6 UTC-06:00,2024-07-23 12:45:52.6 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,145.935,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
209,,468261.729,4313286.157,2424.568,,-105.36636200,38.96797138,2410.543,Global,0.015,0.014,0.010,0.021,2.134,m,FIX,2024-07-23 12:46:02.6 UTC-06:00,2024-07-23 12:46:05.6 UTC-06:00,16,1.3,1.6,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,145.923,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0
210,,468261.806,4313285.696,2424.563,,-105.36636109,38.96796723,2410.538,Global,0.012,0.014,0.010,0.018,2.134,m,FIX,2024-07-23 12:46:11.6 UTC-06:00,2024-07-23 12:46:14.6 UTC-06:00,16,1.4,1.7,468406.801,4313300.605,2429.986,-105.36468810,38.96810683,2415.959,145.895,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
