Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
159,,468074.746,4313297.816,2423.458,,-105.36852089,38.96806965,2409.438,Global,0.010,0.013,0.011,0.016,2.134,m,FIX,2024-08-06 09:45:39.2 UTC-06:00,2024-08-06 09:45:42.2 UTC-06:00,16,1.5,1.7,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,331.746,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,5,0
160,,468074.755,4313298.049,2423.494,,-105.36852080,38.96807175,2409.473,Global,0.013,0.019,0.011,0.023,2.134,m,FIX,2024-08-06 09:45:46.0 UTC-06:00,2024-08-06 09:45:49.0 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,331.742,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,5,0
161,,468074.792,4313298.280,2423.453,,-105.36852038,38.96807384,2409.433,Global,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-08-06 09:45:53.4 UTC-06:00,2024-08-06 09:45:56.4 UTC-06:00,16,1.5,1.7,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,331.695,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
162,,468074.810,4313298.496,2423.436,,-105.36852018,38.96807578,2409.416,Global,0.026,0.014,0.014,0.030,2.134,m,FIX,2024-08-06 09:46:00.2 UTC-06:00,2024-08-06 09:46:03.2 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,331.657,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
163,,468074.925,4313298.720,2423.498,,-105.36851886,38.96807780,2409.477,Global,0.012,0.011,0.011,0.016,2.134,m,FIX,2024-08-06 09:46:17.8 UTC-06:00,2024-08-06 09:46:20.8 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,331.566,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,8,5,0
164,,468075.017,4313298.856,2424.074,,-105.36851781,38.96807903,2410.053,Global,0.031,0.015,0.011,0.034,2.134,m,FIX,2024-08-06 09:46:28.0 UTC-06:00,2024-08-06 09:46:31.0 UTC-06:00,16,1.4,1.6,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,331.482,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
165,,468075.055,4313299.156,2424.353,,-105.36851739,38.96808173,2410.332,Global,0.011,0.010,0.010,0.015,2.134,m,FIX,2024-08-06 09:46:39.0 UTC-06:00,2024-08-06 09:46:39.6 UTC-06:00,4,1.4,1.6,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,331.420,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
166,,468075.106,4313299.433,2424.373,,-105.36851681,38.96808423,2410.353,Global,0.017,0.018,0.011,0.025,2.134,m,FIX,2024-08-06 09:46:44.4 UTC-06:00,2024-08-06 09:46:47.4 UTC-06:00,16,1.4,1.6,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,331.353,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
167,,468075.144,4313299.649,2424.319,,-105.36851639,38.96808618,2410.299,Global,0.015,0.015,0.012,0.021,2.134,m,FIX,2024-08-06 09:46:50.6 UTC-06:00,2024-08-06 09:46:53.6 UTC-06:00,16,1.4,1.6,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,331.337,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
168,,468075.222,4313299.884,2424.268,,-105.36851549,38.96808830,2410.248,Global,0.010,0.012,0.011,0.016,2.134,m,FIX,2024-08-06 09:46:57.6 UTC-06:00,2024-08-06 09:47:00.6 UTC-06:00,16,1.4,1.6,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,331.254,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,5,0
169,,468075.253,4313300.123,2424.242,,-105.36851515,38.96809046,2410.221,Global,0.013,0.014,0.012,0.019,2.134,m,FIX,2024-08-06 09:47:04.4 UTC-06:00,2024-08-06 09:47:07.4 UTC-06:00,16,1.5,1.7,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,331.218,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,5,0
170,,468075.294,4313300.351,2424.176,,-105.36851468,38.96809251,2410.156,Global,0.010,0.011,0.010,0.015,2.134,m,FIX,2024-08-06 09:47:15.0 UTC-06:00,2024-08-06 09:47:18.0 UTC-06:00,16,1.5,1.7,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,331.176,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
171,,468075.373,4313300.602,2424.142,,-105.36851378,38.96809478,2410.121,Global,0.022,0.022,0.012,0.031,2.134,m,FIX,2024-08-06 09:47:21.0 UTC-06:00,2024-08-06 09:47:24.0 UTC-06:00,16,1.5,1.7,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,331.111,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
172,,468075.437,4313300.889,2424.084,,-105.36851306,38.96809737,2410.063,Global,0.014,0.020,0.010,0.025,2.134,m,FIX,2024-08-06 09:47:28.2 UTC-06:00,2024-08-06 09:47:31.2 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,331.025,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
173,,468075.514,4313301.074,2424.041,,-105.36851217,38.96809903,2410.020,Global,0.024,0.042,0.012,0.048,2.134,m,FIX,2024-08-06 09:47:33.8 UTC-06:00,2024-08-06 09:47:36.8 UTC-06:00,16,1.5,1.7,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.987,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
174,,468075.545,4313301.340,2423.990,,-105.36851183,38.96810143,2409.969,Global,0.018,0.020,0.013,0.027,2.134,m,FIX,2024-08-06 09:47:40.8 UTC-06:00,2024-08-06 09:47:43.8 UTC-06:00,16,1.4,1.6,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.924,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
175,,468075.613,4313301.527,2423.912,,-105.36851105,38.96810313,2409.892,Global,0.030,0.060,0.013,0.067,2.134,m,FIX,2024-08-06 09:47:47.2 UTC-06:00,2024-08-06 09:47:50.2 UTC-06:00,16,1.4,1.7,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.887,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
176,,468075.657,4313301.873,2423.606,,-105.36851056,38.96810625,2409.585,Global,0.016,0.014,0.012,0.021,2.134,m,FIX,2024-08-06 09:48:09.2 UTC-06:00,2024-08-06 09:48:12.2 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.807,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
177,,468075.645,4313302.139,2423.681,,-105.36851071,38.96810864,2409.661,Global,0.019,0.015,0.011,0.024,2.134,m,FIX,2024-08-06 09:48:16.0 UTC-06:00,2024-08-06 09:48:19.0 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.820,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
178,,468075.703,4313302.423,2423.612,,-105.36851005,38.96811120,2409.592,Global,0.015,0.026,0.010,0.030,2.134,m,FIX,2024-08-06 09:48:23.2 UTC-06:00,2024-08-06 09:48:26.2 UTC-06:00,16,1.6,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.753,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,5,0
179,,468075.795,4313302.724,2423.558,,-105.36850901,38.96811392,2409.538,Global,0.029,0.013,0.010,0.032,2.134,m,FIX,2024-08-06 09:48:31.8 UTC-06:00,2024-08-06 09:48:34.8 UTC-06:00,16,1.6,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.656,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,5,0
180,,468075.825,4313303.082,2423.524,,-105.36850868,38.96811715,2409.504,Global,0.012,0.011,0.011,0.016,2.134,m,FIX,2024-08-06 09:48:47.2 UTC-06:00,2024-08-06 09:48:50.2 UTC-06:00,16,1.6,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.646,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
181,,468076.042,4313303.490,2423.768,,-105.36850619,38.96812083,2409.748,Global,0.012,0.015,0.011,0.019,2.134,m,FIX,2024-08-06 09:48:59.4 UTC-06:00,2024-08-06 09:49:02.4 UTC-06:00,16,1.6,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.451,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
182,,468076.130,4313303.811,2423.806,,-105.36850519,38.96812373,2409.786,Global,0.027,0.014,0.011,0.031,2.134,m,FIX,2024-08-06 09:49:05.6 UTC-06:00,2024-08-06 09:49:08.6 UTC-06:00,16,1.6,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.331,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
183,,468076.265,4313303.981,2423.984,,-105.36850364,38.96812526,2409.964,Global,0.058,0.024,0.011,0.063,2.134,m,FIX,2024-08-06 09:49:14.6 UTC-06:00,2024-08-06 09:49:17.6 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.268,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
184,,468076.297,4313304.149,2423.898,,-105.36850328,38.96812678,2409.877,Global,0.011,0.035,0.012,0.037,2.134,m,FIX,2024-08-06 09:49:19.8 UTC-06:00,2024-08-06 09:49:22.8 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.181,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,5,0
185,,468076.382,4313304.418,2424.066,,-105.36850231,38.96812920,2410.045,Global,0.014,0.018,0.012,0.023,2.134,m,FIX,2024-08-06 09:49:29.2 UTC-06:00,2024-08-06 09:49:32.2 UTC-06:00,16,1.6,1.9,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.088,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,5,0
186,,468076.475,4313304.600,2424.080,,-105.36850125,38.96813084,2410.059,Global,0.013,0.013,0.014,0.019,2.134,m,FIX,2024-08-06 09:49:38.8 UTC-06:00,2024-08-06 09:49:41.8 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.001,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,5,0
187,,468076.502,4313304.769,2424.125,,-105.36850094,38.96813237,2410.104,Global,0.013,0.010,0.011,0.017,2.134,m,FIX,2024-08-06 09:49:56.4 UTC-06:00,2024-08-06 09:49:59.4 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.973,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,8,5,0
188,,468076.483,4313304.910,2424.400,,-105.36850117,38.96813364,2410.380,Global,0.014,0.013,0.013,0.019,2.134,m,FIX,2024-08-06 09:52:15.8 UTC-06:00,2024-08-06 09:52:45.8 UTC-06:00,151,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.001,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
189,,468076.491,4313304.899,2424.393,,-105.36850108,38.96813354,2410.372,Global,0.011,0.011,0.010,0.016,2.134,m,FIX,2024-08-06 09:53:01.6 UTC-06:00,2024-08-06 09:53:04.6 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.002,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
190,,468076.199,4313304.925,2424.415,,-105.36850445,38.96813376,2410.394,Global,0.027,0.016,0.013,0.032,2.134,m,FIX,2024-08-06 09:53:09.0 UTC-06:00,2024-08-06 09:53:12.0 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.301,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,4,0
191,,468076.440,4313304.748,2424.067,,-105.36850166,38.96813218,2410.046,Global,0.016,0.010,0.011,0.019,2.134,m,FIX,2024-08-06 09:53:18.0 UTC-06:00,2024-08-06 09:53:21.0 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.032,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
192,,468077.039,4313304.742,2424.157,,-105.36849475,38.96813215,2410.137,Global,0.030,0.023,0.012,0.038,2.134,m,FIX,2024-08-06 09:53:25.2 UTC-06:00,2024-08-06 09:53:28.2 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.469,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
193,,468076.766,4313305.300,2424.296,,-105.36849792,38.96813717,2410.275,Global,0.012,0.066,0.012,0.067,2.134,m,FIX,2024-08-06 09:53:31.4 UTC-06:00,2024-08-06 09:53:34.4 UTC-06:00,16,1.6,1.9,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.737,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0
194,,468076.636,4313304.999,2424.188,,-105.36849941,38.96813445,2410.167,Global,0.015,0.014,0.012,0.021,2.134,m,FIX,2024-08-06 09:53:38.4 UTC-06:00,2024-08-06 09:53:41.4 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.855,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
195,,468076.478,4313304.913,2424.390,,-105.36850122,38.96813367,2410.370,Global,0.013,0.015,0.011,0.020,2.134,m,FIX,2024-08-06 09:53:46.2 UTC-06:00,2024-08-06 09:53:49.2 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,330.002,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
196,,468076.639,4313305.250,2424.257,,-105.36849939,38.96813671,2410.236,Global,0.010,0.011,0.012,0.015,2.134,m,FIX,2024-08-06 09:56:55.8 UTC-06:00,2024-08-06 09:56:58.8 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.854,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
197,,468076.697,4313305.473,2424.324,,-105.36849872,38.96813872,2410.303,Global,0.012,0.019,0.012,0.022,2.134,m,FIX,2024-08-06 09:57:03.6 UTC-06:00,2024-08-06 09:57:06.6 UTC-06:00,16,1.6,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.802,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
198,,468076.784,4313305.483,2424.418,,-105.36849772,38.96813881,2410.398,Global,0.010,0.011,0.016,0.015,2.134,m,FIX,2024-08-06 09:57:13.0 UTC-06:00,2024-08-06 09:57:16.0 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.711,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
199,,468076.867,4313305.811,2424.602,,-105.36849678,38.96814177,2410.581,Global,0.011,0.011,0.012,0.016,2.134,m,FIX,2024-08-06 09:57:29.0 UTC-06:00,2024-08-06 09:57:32.0 UTC-06:00,16,1.6,1.9,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.644,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
200,,468076.900,4313306.059,2425.127,,-105.36849641,38.96814401,2411.106,Global,0.015,0.014,0.011,0.020,2.134,m,FIX,2024-08-06 09:57:48.6 UTC-06:00,2024-08-06 09:57:51.6 UTC-06:00,16,1.4,1.7,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.602,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
201,,468076.997,4313306.344,2425.236,,-105.36849530,38.96814658,2411.216,Global,0.012,0.013,0.011,0.017,2.134,m,FIX,2024-08-06 09:58:01.6 UTC-06:00,2024-08-06 09:58:04.6 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.494,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,8,4,0
202,,468077.091,4313306.617,2425.314,,-105.36849423,38.96814905,2411.294,Global,0.017,0.021,0.015,0.027,2.134,m,FIX,2024-08-06 09:58:08.0 UTC-06:00,2024-08-06 09:58:11.0 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.420,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,4,0
203,,468077.139,4313306.783,2425.325,,-105.36849368,38.96815055,2411.304,Global,0.012,0.024,0.017,0.027,2.134,m,FIX,2024-08-06 09:58:14.8 UTC-06:00,2024-08-06 09:58:17.8 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.366,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,4,0
204,,468077.149,4313306.986,2425.362,,-105.36849358,38.96815237,2411.341,Global,0.032,0.018,0.018,0.037,2.134,m,FIX,2024-08-06 09:58:20.6 UTC-06:00,2024-08-06 09:58:23.6 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.333,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,4,0
205,,468077.242,4313307.171,2425.370,,-105.36849252,38.96815404,2411.349,Global,0.015,0.017,0.016,0.022,2.134,m,FIX,2024-08-06 09:58:27.0 UTC-06:00,2024-08-06 09:58:30.0 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.278,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,4,0
206,,468077.337,4313307.341,2425.407,,-105.36849142,38.96815558,2411.387,Global,0.030,0.022,0.016,0.038,2.134,m,FIX,2024-08-06 09:58:33.4 UTC-06:00,2024-08-06 09:58:36.4 UTC-06:00,16,1.6,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.208,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
207,,468077.350,4313307.504,2425.453,,-105.36849128,38.96815705,2411.433,Global,0.022,0.029,0.017,0.037,2.134,m,FIX,2024-08-06 09:58:39.8 UTC-06:00,2024-08-06 09:58:42.8 UTC-06:00,16,1.6,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.144,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
208,,468077.410,4313307.739,2425.461,,-105.36849060,38.96815916,2411.441,Global,0.013,0.023,0.015,0.027,2.134,m,FIX,2024-08-06 09:58:45.4 UTC-06:00,2024-08-06 09:58:48.4 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.118,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
209,,468077.467,4313308.013,2425.541,,-105.36848996,38.96816164,2411.520,Global,0.020,0.014,0.017,0.025,2.134,m,FIX,2024-08-06 09:58:51.8 UTC-06:00,2024-08-06 09:58:54.8 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,329.046,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
210,,468077.532,4313308.243,2425.620,,-105.36848922,38.96816371,2411.599,Global,0.019,0.019,0.016,0.027,2.134,m,FIX,2024-08-06 09:58:57.8 UTC-06:00,2024-08-06 09:59:00.8 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,328.984,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
211,,468077.641,4313308.479,2425.693,,-105.36848797,38.96816585,2411.672,Global,0.013,0.014,0.018,0.019,2.134,m,FIX,2024-08-06 09:59:03.6 UTC-06:00,2024-08-06 09:59:06.6 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,328.907,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
212,,468077.704,4313308.744,2425.671,,-105.36848726,38.96816824,2411.650,Global,0.014,0.020,0.018,0.024,2.134,m,FIX,2024-08-06 09:59:10.0 UTC-06:00,2024-08-06 09:59:13.0 UTC-06:00,16,1.6,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,328.845,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
213,,468077.718,4313308.946,2425.713,,-105.36848710,38.96817006,2411.693,Global,0.016,0.013,0.016,0.020,2.134,m,FIX,2024-08-06 09:59:16.0 UTC-06:00,2024-08-06 09:59:19.0 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,328.813,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
214,,468077.787,4313309.073,2425.758,,-105.36848631,38.96817120,2411.738,Global,0.011,0.031,0.013,0.033,2.134,m,FIX,2024-08-06 09:59:22.8 UTC-06:00,2024-08-06 09:59:25.8 UTC-06:00,16,1.4,1.7,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,328.775,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
215,,468077.844,4313309.312,2425.797,,-105.36848567,38.96817336,2411.776,Global,0.013,0.025,0.013,0.028,2.134,m,FIX,2024-08-06 09:59:28.4 UTC-06:00,2024-08-06 09:59:31.4 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,328.723,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,5,7,8,5,0
216,,468077.888,4313309.519,2425.789,,-105.36848517,38.96817522,2411.769,Global,0.014,0.019,0.011,0.024,2.134,m,FIX,2024-08-06 09:59:35.2 UTC-06:00,2024-08-06 09:59:38.2 UTC-06:00,16,1.5,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,328.667,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,5,0
217,,468077.930,4313309.703,2425.782,,-105.36848469,38.96817689,2411.761,Global,0.014,0.012,0.011,0.019,2.134,m,FIX,2024-08-06 09:59:48.2 UTC-06:00,2024-08-06 09:59:51.2 UTC-06:00,16,1.6,1.9,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,328.629,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
218,,468078.002,4313309.904,2425.834,,-105.36848387,38.96817870,2411.814,Global,0.012,0.011,0.011,0.016,2.134,m,FIX,2024-08-06 09:59:58.0 UTC-06:00,2024-08-06 10:00:01.0 UTC-06:00,16,1.6,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,328.563,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
219,,468078.056,4313310.059,2425.887,,-105.36848325,38.96818009,2411.866,Global,0.021,0.030,0.013,0.036,2.134,m,FIX,2024-08-06 10:00:04.0 UTC-06:00,2024-08-06 10:00:07.0 UTC-06:00,16,1.6,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,328.505,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,5,0
220,,468078.109,4313310.271,2425.962,,-105.36848265,38.96818201,2411.942,Global,0.010,0.012,0.010,0.016,2.134,m,FIX,2024-08-06 10:00:09.8 UTC-06:00,2024-08-06 10:00:12.8 UTC-06:00,16,1.6,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,328.472,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
221,,468078.163,4313310.530,2425.995,,-105.36848204,38.96818434,2411.975,Global,0.019,0.012,0.019,0.023,2.134,m,FIX,2024-08-06 10:00:16.4 UTC-06:00,2024-08-06 10:00:19.4 UTC-06:00,16,1.6,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,328.408,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,8,5,0
222,,468078.308,4313310.789,2426.030,,-105.36848038,38.96818668,2412.010,Global,0.027,0.020,0.016,0.033,2.134,m,FIX,2024-08-06 10:00:21.8 UTC-06:00,2024-08-06 10:00:24.8 UTC-06:00,16,1.6,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,328.322,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,5,0
223,,468078.275,4313311.010,2426.105,,-105.36848077,38.96818867,2412.085,Global,0.013,0.018,0.014,0.022,2.134,m,FIX,2024-08-06 10:00:29.4 UTC-06:00,2024-08-06 10:00:32.4 UTC-06:00,16,1.6,1.8,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,328.339,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,5,0
224,,468078.378,4313311.272,2426.125,,-105.36847959,38.96819104,2412.104,Global,0.014,0.019,0.019,0.024,2.134,m,FIX,2024-08-06 10:00:40.6 UTC-06:00,2024-08-06 10:00:43.6 UTC-06:00,16,1.6,1.9,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,328.223,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
225,,468078.444,4313311.440,2426.061,,-105.36847883,38.96819255,2412.041,Global,0.029,0.024,0.018,0.037,2.134,m,FIX,2024-08-06 10:00:46.6 UTC-06:00,2024-08-06 10:00:49.6 UTC-06:00,16,1.7,2.1,468406.204,4313301.241,2429.384,-105.36469502,38.96811254,2415.356,328.192,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,5,0
