Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
375,,468300.892,4313302.107,2423.262,,-105.36591067,38.96811653,2409.236,Global,0.011,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:12:57.2 UTC-06:00,2025-07-11 13:13:00.2 UTC-06:00,16,1.5,1.8,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,106.952,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,6,5,0
376,,468301.007,4313301.627,2423.195,,-105.36590933,38.96811221,2409.169,Global,0.010,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:13:21.4 UTC-06:00,2025-07-11 13:13:24.4 UTC-06:00,16,1.5,1.8,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,106.834,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,7,5,0
377,,468301.231,4313301.202,2423.304,,-105.36590672,38.96810839,2409.279,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:13:51.0 UTC-06:00,2025-07-11 13:13:54.0 UTC-06:00,16,1.5,1.8,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,106.612,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,7,5,0
378,,468301.385,4313300.738,2423.199,,-105.36590493,38.96810421,2409.174,Global,0.012,0.011,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 13:14:14.6 UTC-06:00,2025-07-11 13:14:17.6 UTC-06:00,16,1.5,1.8,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,106.453,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,6,5,0
379,,468301.534,4313300.235,2423.188,,-105.36590319,38.96809969,2409.162,Global,0.010,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:14:28.4 UTC-06:00,2025-07-11 13:14:31.4 UTC-06:00,16,1.5,1.8,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,106.299,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,7,5,0
380,,468301.738,4313299.751,2423.171,,-105.36590081,38.96809533,2409.146,Global,0.011,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:14:49.0 UTC-06:00,2025-07-11 13:14:52.0 UTC-06:00,16,1.5,1.8,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,106.100,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,7,5,0
381,,468301.898,4313299.315,2423.146,,-105.36589894,38.96809141,2409.121,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:15:04.4 UTC-06:00,2025-07-11 13:15:07.4 UTC-06:00,16,1.5,1.8,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,105.938,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,7,5,0
382,,468302.101,4313298.851,2423.153,,-105.36589658,38.96808723,2409.127,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:15:21.0 UTC-06:00,2025-07-11 13:15:24.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,105.737,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,6,5,0
383,,468302.298,4313298.386,2423.142,,-105.36589428,38.96808306,2409.117,Global,0.010,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:15:35.0 UTC-06:00,2025-07-11 13:15:38.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,105.558,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
384,,468302.420,4313297.926,2423.097,,-105.36589285,38.96807891,2409.072,Global,0.012,0.011,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 13:15:51.6 UTC-06:00,2025-07-11 13:15:54.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,105.451,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
385,,468302.653,4313297.459,2423.054,,-105.36589013,38.96807472,2409.028,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:16:08.2 UTC-06:00,2025-07-11 13:16:11.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,105.228,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
386,,468302.795,4313296.974,2423.020,,-105.36588848,38.96807035,2408.994,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:16:27.4 UTC-06:00,2025-07-11 13:16:30.4 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,105.107,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
387,,468302.990,4313296.485,2423.061,,-105.36588620,38.96806594,2409.035,Global,0.011,0.012,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 13:16:43.2 UTC-06:00,2025-07-11 13:16:46.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,104.922,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
388,,468303.107,4313296.048,2423.074,,-105.36588483,38.96806201,2409.048,Global,0.011,0.011,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 13:17:11.8 UTC-06:00,2025-07-11 13:17:14.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,104.833,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
389,,468303.330,4313295.636,2423.016,,-105.36588224,38.96805831,2408.991,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:17:34.6 UTC-06:00,2025-07-11 13:17:37.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,104.621,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
390,,468303.545,4313295.139,2422.995,,-105.36587974,38.96805384,2408.969,Global,0.010,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:17:52.8 UTC-06:00,2025-07-11 13:17:55.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,104.432,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
391,,468303.691,4313294.647,2423.001,,-105.36587802,38.96804941,2408.975,Global,0.010,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:18:09.6 UTC-06:00,2025-07-11 13:18:12.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,104.315,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
392,,468303.951,4313294.194,2422.943,,-105.36587500,38.96804533,2408.917,Global,0.010,0.011,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 13:18:23.0 UTC-06:00,2025-07-11 13:18:26.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,104.080,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
393,,468304.076,4313293.759,2422.904,,-105.36587354,38.96804142,2408.879,Global,0.010,0.010,0.010,0.014,1.734,m,FIX,RTK,2025-07-11 13:18:49.2 UTC-06:00,2025-07-11 13:18:52.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,103.981,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
394,,468304.346,4313293.319,2422.825,,-105.36587041,38.96803746,2408.800,Global,0.010,0.012,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 13:19:03.6 UTC-06:00,2025-07-11 13:19:06.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,103.744,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
395,,468304.547,4313292.855,2422.774,,-105.36586806,38.96803329,2408.749,Global,0.012,0.010,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 13:19:21.4 UTC-06:00,2025-07-11 13:19:24.4 UTC-06:00,16,1.4,1.7,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,103.571,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0
396,,468304.692,4313292.379,2422.698,,-105.36586637,38.96802901,2408.673,Global,0.011,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:19:39.0 UTC-06:00,2025-07-11 13:19:42.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,103.467,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,5,0
397,,468304.959,4313291.952,2422.591,,-105.36586327,38.96802517,2408.565,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:19:58.2 UTC-06:00,2025-07-11 13:20:01.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,103.255,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,5,0
398,,468305.141,4313291.553,2422.517,,-105.36586115,38.96802158,2408.491,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:20:15.0 UTC-06:00,2025-07-11 13:20:18.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,103.101,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,7,5,0
399,,468305.294,4313291.093,2422.507,,-105.36585936,38.96801745,2408.481,Global,0.011,0.014,0.010,0.018,1.734,m,FIX,RTK,2025-07-11 13:20:28.8 UTC-06:00,2025-07-11 13:20:31.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,103.000,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0
400,,468305.472,4313290.624,2422.473,,-105.36585728,38.96801322,2408.447,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:20:51.4 UTC-06:00,2025-07-11 13:20:54.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,102.862,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0
401,,468305.643,4313290.146,2422.434,,-105.36585528,38.96800892,2408.409,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:21:05.6 UTC-06:00,2025-07-11 13:21:08.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,102.736,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0
402,,468305.822,4313289.718,2422.446,,-105.36585320,38.96800507,2408.421,Global,0.011,0.012,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 13:21:21.6 UTC-06:00,2025-07-11 13:21:24.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,102.608,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0
403,,468305.928,4313289.224,2422.459,,-105.36585195,38.96800062,2408.433,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:21:34.4 UTC-06:00,2025-07-11 13:21:37.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,102.548,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,7,5,0
404,,468306.158,4313288.761,2422.466,,-105.36584927,38.96799646,2408.440,Global,0.010,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 13:21:58.6 UTC-06:00,2025-07-11 13:22:01.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,102.374,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
405,,468306.330,4313288.317,2422.422,,-105.36584727,38.96799247,2408.397,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:22:21.4 UTC-06:00,2025-07-11 13:22:24.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,102.260,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
406,,468306.519,4313287.840,2422.414,,-105.36584506,38.96798817,2408.388,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:22:37.4 UTC-06:00,2025-07-11 13:22:40.4 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,102.128,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0
407,,468306.707,4313287.380,2422.661,,-105.36584288,38.96798403,2408.635,Global,0.011,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:22:58.4 UTC-06:00,2025-07-11 13:23:01.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,101.991,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,5,0
408,,468306.874,4313286.891,2422.397,,-105.36584093,38.96797963,2408.371,Global,0.011,0.010,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 13:23:13.0 UTC-06:00,2025-07-11 13:23:16.0 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,101.905,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
409,,468307.109,4313286.431,2422.383,,-105.36583819,38.96797550,2408.358,Global,0.010,0.010,0.010,0.014,1.734,m,FIX,RTK,2025-07-11 13:23:29.6 UTC-06:00,2025-07-11 13:23:32.6 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,101.725,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,5,0
410,,468307.271,4313285.995,2422.414,,-105.36583631,38.96797157,2408.388,Global,0.011,0.011,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 13:23:49.8 UTC-06:00,2025-07-11 13:23:52.8 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,101.623,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,5,0
411,,468307.462,4313285.531,2422.418,,-105.36583407,38.96796740,2408.392,Global,0.010,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:24:02.2 UTC-06:00,2025-07-11 13:24:05.2 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,101.503,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
412,,468307.658,4313285.065,2422.381,,-105.36583180,38.96796320,2408.356,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:24:14.0 UTC-06:00,2025-07-11 13:24:17.0 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,101.386,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0
413,,468307.829,4313284.577,2422.405,,-105.36582979,38.96795881,2408.380,Global,0.010,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:24:33.6 UTC-06:00,2025-07-11 13:24:36.6 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,101.292,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
414,,468308.030,4313284.116,2422.419,,-105.36582745,38.96795467,2408.393,Global,0.011,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 13:24:52.4 UTC-06:00,2025-07-11 13:24:55.4 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,101.157,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
415,,468308.216,4313283.670,2422.436,,-105.36582528,38.96795066,2408.411,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:25:05.0 UTC-06:00,2025-07-11 13:25:08.0 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,101.052,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
416,,468308.382,4313283.206,2422.486,,-105.36582334,38.96794648,2408.460,Global,0.010,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:25:18.6 UTC-06:00,2025-07-11 13:25:21.6 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,100.965,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
417,,468308.582,4313282.741,2422.511,,-105.36582102,38.96794230,2408.485,Global,0.011,0.010,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 13:25:37.6 UTC-06:00,2025-07-11 13:25:40.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,100.840,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,7,4,0
418,,468308.767,4313282.289,2422.525,,-105.36581886,38.96793823,2408.499,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:25:56.0 UTC-06:00,2025-07-11 13:25:59.0 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,100.753,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
419,,468308.952,4313281.772,2422.486,,-105.36581670,38.96793358,2408.460,Global,0.010,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 13:26:14.2 UTC-06:00,2025-07-11 13:26:17.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,100.653,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
420,,468309.152,4313281.355,2422.457,,-105.36581437,38.96792983,2408.431,Global,0.010,0.010,0.011,0.014,1.734,m,FIX,RTK,2025-07-11 13:26:29.8 UTC-06:00,2025-07-11 13:26:32.8 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,100.546,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
421,,468309.334,4313280.923,2422.460,,-105.36581225,38.96792594,2408.434,Global,0.011,0.010,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 13:26:45.4 UTC-06:00,2025-07-11 13:26:48.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,100.448,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
422,,468309.530,4313280.425,2422.413,,-105.36580997,38.96792147,2408.387,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:26:58.2 UTC-06:00,2025-07-11 13:27:01.2 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,100.356,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
423,,468309.720,4313279.930,2422.546,,-105.36580775,38.96791701,2408.520,Global,0.011,0.010,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 13:27:15.4 UTC-06:00,2025-07-11 13:27:18.4 UTC-06:00,16,1.4,1.7,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,100.269,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
424,,468309.914,4313279.490,2422.601,,-105.36580549,38.96791305,2408.575,Global,0.012,0.012,0.013,0.017,1.734,m,FIX,RTK,2025-07-11 13:27:34.0 UTC-06:00,2025-07-11 13:27:37.0 UTC-06:00,16,1.5,1.8,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,100.161,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0
425,,468310.113,4313279.085,2422.589,,-105.36580318,38.96790941,2408.564,Global,0.011,0.011,0.019,0.015,1.734,m,FIX,RTK,2025-07-11 13:27:53.2 UTC-06:00,2025-07-11 13:27:56.2 UTC-06:00,16,1.5,1.8,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,100.057,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
426,,468310.298,4313278.575,2422.663,,-105.36580101,38.96790482,2408.637,Global,0.011,0.011,0.014,0.015,1.734,m,FIX,RTK,2025-07-11 13:28:09.4 UTC-06:00,2025-07-11 13:28:12.4 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.985,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
427,,468310.495,4313278.075,2422.749,,-105.36579871,38.96790032,2408.723,Global,0.010,0.010,0.020,0.015,1.734,m,FIX,RTK,2025-07-11 13:28:28.4 UTC-06:00,2025-07-11 13:28:31.4 UTC-06:00,16,1.5,1.8,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.895,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0
428,,468310.654,4313277.661,2422.823,,-105.36579686,38.96789660,2408.798,Global,0.010,0.010,0.015,0.015,1.734,m,FIX,RTK,2025-07-11 13:28:48.6 UTC-06:00,2025-07-11 13:28:51.6 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.837,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,4,0
429,,468310.847,4313277.255,2422.954,,-105.36579462,38.96789294,2408.928,Global,0.010,0.010,0.014,0.014,1.734,m,FIX,RTK,2025-07-11 13:29:07.2 UTC-06:00,2025-07-11 13:29:10.2 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.732,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
430,,468310.991,4313276.780,2422.995,,-105.36579293,38.96788867,2408.970,Global,0.010,0.011,0.016,0.015,1.734,m,FIX,RTK,2025-07-11 13:29:29.8 UTC-06:00,2025-07-11 13:29:32.8 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.705,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
431,,468311.193,4313276.279,2423.071,,-105.36579057,38.96788416,2409.045,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:29:51.8 UTC-06:00,2025-07-11 13:29:54.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.627,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
432,,468311.374,4313275.856,2423.168,,-105.36578847,38.96788036,2409.143,Global,0.010,0.010,0.012,0.014,1.734,m,FIX,RTK,2025-07-11 13:30:07.8 UTC-06:00,2025-07-11 13:30:10.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.549,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
433,,468311.554,4313275.388,2423.309,,-105.36578636,38.96787614,2409.284,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 13:30:25.0 UTC-06:00,2025-07-11 13:30:28.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.484,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
434,,468311.723,4313274.951,2423.327,,-105.36578440,38.96787221,2409.301,Global,0.011,0.010,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 13:30:44.6 UTC-06:00,2025-07-11 13:30:47.6 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.433,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
435,,468311.870,4313274.524,2423.336,,-105.36578268,38.96786838,2409.311,Global,0.011,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 13:31:25.2 UTC-06:00,2025-07-11 13:31:28.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.398,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
436,,468312.763,4313272.170,2423.427,,-105.36577227,38.96784719,2409.402,Global,0.011,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 13:31:49.0 UTC-06:00,2025-07-11 13:31:52.0 UTC-06:00,16,1.5,1.8,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.177,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
437,,468312.978,4313271.706,2423.607,,-105.36576976,38.96784302,2409.581,Global,0.010,0.010,0.014,0.015,1.734,m,FIX,RTK,2025-07-11 13:32:09.4 UTC-06:00,2025-07-11 13:32:12.4 UTC-06:00,16,1.4,1.7,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.107,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
438,,468313.137,4313271.238,2423.715,,-105.36576790,38.96783881,2409.689,Global,0.010,0.010,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 13:32:25.6 UTC-06:00,2025-07-11 13:32:28.6 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.088,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
439,,468313.322,4313270.788,2423.832,,-105.36576574,38.96783475,2409.806,Global,0.010,0.010,0.017,0.014,1.734,m,FIX,RTK,2025-07-11 13:32:38.8 UTC-06:00,2025-07-11 13:32:41.8 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.039,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
440,,468313.516,4313270.355,2423.923,,-105.36576349,38.96783087,2409.897,Global,0.010,0.012,0.016,0.016,1.734,m,FIX,RTK,2025-07-11 13:32:56.0 UTC-06:00,2025-07-11 13:32:59.0 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.984,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0
