,index,Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,northing_adj,easting_adj,elevation_adj,geometry
525,525,526,,468259.151,4313311.099,2421.682,,-105.36639291,38.96819605,2407.658,Global,0.017,0.013,0.012,0.021,1.734,m,FIX,RTK,2025-07-11 15:02:11.6 UTC-06:00,2025-07-11 15:02:14.6 UTC-06:00,16,1.4,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,149.106,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313310.016000001,468260.239,2418.332,POINT Z (468260.239 4313310.016000001 2418.332)
526,526,527,,468259.186,4313311.569,2421.675,,-105.36639253,38.96820029,2407.65,Global,0.012,0.012,0.01,0.017,1.734,m,FIX,RTK,2025-07-11 15:02:21.0 UTC-06:00,2025-07-11 15:02:24.0 UTC-06:00,16,1.4,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,149.112,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313310.4860000005,468260.274,2418.3250000000003,POINT Z (468260.274 4313310.4860000005 2418.3250000000003)
527,527,528,,468259.078,4313312.059,2421.612,,-105.3663938,38.96820469,2407.588,Global,0.013,0.016,0.01,0.021,1.734,m,FIX,RTK,2025-07-11 15:02:31.8 UTC-06:00,2025-07-11 15:02:34.8 UTC-06:00,16,1.4,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,149.256,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313310.976000001,468260.16599999997,2418.262,POINT Z (468260.16599999997 4313310.976000001 2418.262)
528,528,529,,468259.025,4313312.51,2421.573,,-105.36639443,38.96820876,2407.548,Global,0.011,0.022,0.01,0.025,1.734,m,FIX,RTK,2025-07-11 15:02:40.6 UTC-06:00,2025-07-11 15:02:43.6 UTC-06:00,16,1.4,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,149.355,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313311.427,468260.113,2418.223,POINT Z (468260.113 4313311.427 2418.223)
529,529,530,,468258.883,4313312.873,2421.545,,-105.36639609,38.96821203,2407.52,Global,0.011,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 15:02:50.6 UTC-06:00,2025-07-11 15:02:53.6 UTC-06:00,16,1.4,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,149.534,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,6,6,0,4313311.79,468259.97099999996,2418.195,POINT Z (468259.97099999996 4313311.79 2418.195)
530,530,531,,468258.839,4313313.218,2421.51,,-105.36639661,38.96821513,2407.485,Global,0.01,0.012,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 15:03:01.6 UTC-06:00,2025-07-11 15:03:04.6 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,149.607,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,6,6,0,4313312.135000001,468259.92699999997,2418.1600000000003,POINT Z (468259.92699999997 4313312.135000001 2418.1600000000003)
531,531,532,,468258.763,4313313.545,2421.521,,-105.36639751,38.96821808,2407.497,Global,0.014,0.013,0.012,0.019,1.734,m,FIX,RTK,2025-07-11 15:03:11.8 UTC-06:00,2025-07-11 15:03:14.8 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,149.724,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4313312.462,468259.85099999997,2418.1710000000003,POINT Z (468259.85099999997 4313312.462 2418.1710000000003)
532,532,533,,468258.777,4313313.754,2421.505,,-105.36639736,38.96821996,2407.48,Global,0.011,0.012,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 15:03:22.8 UTC-06:00,2025-07-11 15:03:25.8 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,149.716,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,6,0,4313312.671,468259.865,2418.155,POINT Z (468259.865 4313312.671 2418.155)
533,533,534,,468258.708,4313314.113,2421.584,,-105.36639817,38.96822319,2407.56,Global,0.013,0.011,0.011,0.018,1.734,m,FIX,RTK,2025-07-11 15:03:44.2 UTC-06:00,2025-07-11 15:03:47.2 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,149.822,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313313.03,468259.796,2418.234,POINT Z (468259.796 4313313.03 2418.234)
534,534,535,,468258.765,4313314.325,2421.538,,-105.36639752,38.9682251,2407.514,Global,0.013,0.013,0.01,0.019,1.734,m,FIX,RTK,2025-07-11 15:04:04.0 UTC-06:00,2025-07-11 15:04:07.0 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,149.77,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313313.242000001,468259.853,2418.188,POINT Z (468259.853 4313313.242000001 2418.188)
535,535,536,,468258.654,4313314.666,2421.522,,-105.36639882,38.96822817,2407.497,Global,0.013,0.015,0.01,0.02,1.734,m,FIX,RTK,2025-07-11 15:04:11.8 UTC-06:00,2025-07-11 15:04:14.8 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,149.916,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313313.583000001,468259.74199999997,2418.172,POINT Z (468259.74199999997 4313313.583000001 2418.172)
536,536,537,,468258.682,4313315.02,2421.504,,-105.36639851,38.96823136,2407.479,Global,0.011,0.016,0.011,0.019,1.734,m,FIX,RTK,2025-07-11 15:04:20.2 UTC-06:00,2025-07-11 15:04:23.2 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,149.93,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313313.937,468259.76999999996,2418.154,POINT Z (468259.76999999996 4313313.937 2418.154)
537,537,538,,468258.584,4313315.287,2421.545,,-105.36639965,38.96823377,2407.52,Global,0.013,0.015,0.011,0.02,1.734,m,FIX,RTK,2025-07-11 15:04:28.4 UTC-06:00,2025-07-11 15:04:31.4 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,150.064,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313314.204,468259.67199999996,2418.195,POINT Z (468259.67199999996 4313314.204 2418.195)
538,538,539,,468258.644,4313315.588,2421.471,,-105.36639897,38.96823648,2407.446,Global,0.012,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-11 15:04:46.0 UTC-06:00,2025-07-11 15:04:49.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,150.024,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313314.505000001,468259.73199999996,2418.121,POINT Z (468259.73199999996 4313314.505000001 2418.121)
539,539,540,,468258.559,4313315.932,2421.371,,-105.36639997,38.96823958,2407.347,Global,0.012,0.011,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 15:04:58.0 UTC-06:00,2025-07-11 15:05:01.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,150.153,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313314.849,468259.647,2418.021,POINT Z (468259.647 4313314.849 2418.021)
540,540,541,,468258.512,4313316.302,2421.36,,-105.36640053,38.96824291,2407.336,Global,0.012,0.012,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 15:05:07.8 UTC-06:00,2025-07-11 15:05:10.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,150.228,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313315.2190000005,468259.6,2418.01,POINT Z (468259.6 4313315.2190000005 2418.01)
541,541,542,,468258.382,4313316.654,2421.383,,-105.36640205,38.96824607,2407.359,Global,0.013,0.013,0.01,0.018,1.734,m,FIX,RTK,2025-07-11 15:05:20.6 UTC-06:00,2025-07-11 15:05:23.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,150.393,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313315.571,468259.47,2418.033,POINT Z (468259.47 4313315.571 2418.033)
542,542,543,,468258.3,4313316.955,2421.365,,-105.36640302,38.96824879,2407.34,Global,0.013,0.011,0.01,0.017,1.734,m,FIX,RTK,2025-07-11 15:05:29.8 UTC-06:00,2025-07-11 15:05:32.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,150.519,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,6,0,4313315.872,468259.388,2418.015,POINT Z (468259.388 4313315.872 2418.015)
543,543,544,,468258.244,4313317.309,2421.426,,-105.36640367,38.96825197,2407.401,Global,0.011,0.012,0.01,0.017,1.734,m,FIX,RTK,2025-07-11 15:05:40.6 UTC-06:00,2025-07-11 15:05:43.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,150.606,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313316.226000001,468259.332,2418.076,POINT Z (468259.332 4313316.226000001 2418.076)
544,544,545,,468258.209,4313317.682,2421.54,,-105.3664041,38.96825534,2407.515,Global,0.012,0.013,0.011,0.018,1.734,m,FIX,RTK,2025-07-11 15:05:55.8 UTC-06:00,2025-07-11 15:05:58.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,150.669,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313316.599,468259.29699999996,2418.19,POINT Z (468259.29699999996 4313316.599 2418.19)
545,545,546,,468258.196,4313318.042,2421.355,,-105.36640426,38.96825858,2407.331,Global,0.013,0.013,0.01,0.019,1.734,m,FIX,RTK,2025-07-11 15:06:13.6 UTC-06:00,2025-07-11 15:06:16.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,150.739,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313316.959000001,468259.284,2418.005,POINT Z (468259.284 4313316.959000001 2418.005)
546,546,547,,468258.141,4313318.303,2421.555,,-105.36640491,38.96826092,2407.531,Global,0.013,0.011,0.01,0.017,1.734,m,FIX,RTK,2025-07-11 15:06:24.6 UTC-06:00,2025-07-11 15:06:27.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,150.816,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313317.220000001,468259.229,2418.205,POINT Z (468259.229 4313317.220000001 2418.205)
547,547,548,,468258.243,4313318.434,2421.612,,-105.36640374,38.96826211,2407.588,Global,0.012,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-11 15:06:52.6 UTC-06:00,2025-07-11 15:06:55.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,150.727,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,6,0,4313317.351000001,468259.331,2418.262,POINT Z (468259.331 4313317.351000001 2418.262)
548,548,549,,468258.346,4313318.715,2421.754,,-105.36640256,38.96826465,2407.73,Global,0.011,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-11 15:07:07.8 UTC-06:00,2025-07-11 15:07:10.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,150.661,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313317.632,468259.434,2418.404,POINT Z (468259.434 4313317.632 2418.404)
549,549,550,,468258.247,4313318.982,2421.885,,-105.36640371,38.96826705,2407.861,Global,0.012,0.022,0.011,0.025,1.734,m,FIX,RTK,2025-07-11 15:07:19.8 UTC-06:00,2025-07-11 15:07:22.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,150.783,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313317.899,468259.33499999996,2418.5350000000003,POINT Z (468259.33499999996 4313317.899 2418.5350000000003)
550,550,551,,468258.134,4313319.277,2421.975,,-105.36640504,38.96826971,2407.95,Global,0.012,0.016,0.011,0.02,1.734,m,FIX,RTK,2025-07-11 15:07:33.0 UTC-06:00,2025-07-11 15:07:36.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,150.923,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,6,0,4313318.194,468259.222,2418.625,POINT Z (468259.222 4313318.194 2418.625)
551,551,552,,468258.105,4313319.487,2421.906,,-105.36640538,38.9682716,2407.881,Global,0.012,0.011,0.01,0.017,1.734,m,FIX,RTK,2025-07-11 15:07:49.0 UTC-06:00,2025-07-11 15:07:52.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,150.983,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313318.404,468259.19299999997,2418.556,POINT Z (468259.19299999997 4313318.404 2418.556)
552,552,553,,468258.098,4313319.772,2421.838,,-105.36640547,38.96827416,2407.814,Global,0.011,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 15:08:00.0 UTC-06:00,2025-07-11 15:08:03.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.033,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313318.689,468259.186,2418.4880000000003,POINT Z (468259.186 4313318.689 2418.4880000000003)
553,553,554,,468258.124,4313320.153,2421.96,,-105.36640518,38.9682776,2407.936,Global,0.015,0.011,0.01,0.019,1.734,m,FIX,RTK,2025-07-11 15:08:11.8 UTC-06:00,2025-07-11 15:08:14.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.052,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313319.07,468259.212,2418.61,POINT Z (468259.212 4313319.07 2418.61)
554,554,555,,468258.098,4313320.389,2422.187,,-105.3664055,38.96827973,2408.163,Global,0.011,0.013,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 15:08:26.6 UTC-06:00,2025-07-11 15:08:29.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.094,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313319.306000001,468259.186,2418.837,POINT Z (468259.186 4313319.306000001 2418.837)
555,555,556,,468258.108,4313320.562,2422.252,,-105.36640539,38.96828129,2408.228,Global,0.012,0.022,0.01,0.025,1.734,m,FIX,RTK,2025-07-11 15:08:34.4 UTC-06:00,2025-07-11 15:08:37.4 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.118,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313319.479,468259.196,2418.902,POINT Z (468259.196 4313319.479 2418.902)
556,556,557,,468258.168,4313320.752,2422.405,,-105.36640471,38.968283,2408.381,Global,0.017,0.01,0.011,0.02,1.734,m,FIX,RTK,2025-07-11 15:08:48.2 UTC-06:00,2025-07-11 15:08:51.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.058,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313319.669000001,468259.256,2419.0550000000003,POINT Z (468259.256 4313319.669000001 2419.0550000000003)
557,557,558,,468258.113,4313321.004,2422.621,,-105.36640536,38.96828527,2408.597,Global,0.019,0.01,0.011,0.021,1.734,m,FIX,RTK,2025-07-11 15:08:58.8 UTC-06:00,2025-07-11 15:09:01.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.142,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313319.921,468259.201,2419.271,POINT Z (468259.201 4313319.921 2419.271)
558,558,559,,468258.065,4313321.301,2422.523,,-105.36640592,38.96828794,2408.498,Global,0.01,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 15:09:08.4 UTC-06:00,2025-07-11 15:09:11.4 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.244,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313320.218,468259.153,2419.1730000000002,POINT Z (468259.153 4313320.218 2419.1730000000002)
559,559,560,,468257.816,4313321.109,2422.121,,-105.36640879,38.96828621,2408.097,Global,0.01,0.011,0.013,0.015,1.734,m,FIX,RTK,2025-07-11 15:09:30.6 UTC-06:00,2025-07-11 15:09:33.6 UTC-06:00,16,1.4,1.7,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.482,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,6,0,4313320.026000001,468258.904,2418.771,POINT Z (468258.904 4313320.026000001 2418.771)
560,560,561,,468258.1,4313321.549,2422.581,,-105.36640553,38.96829018,2408.557,Global,0.01,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 15:10:11.4 UTC-06:00,2025-07-11 15:10:14.4 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.25,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313320.466,468259.18799999997,2419.231,POINT Z (468259.18799999997 4313320.466 2419.231)
561,561,562,,468258.027,4313321.792,2422.647,,-105.36640638,38.96829237,2408.623,Global,0.012,0.017,0.01,0.021,1.734,m,FIX,RTK,2025-07-11 15:10:19.4 UTC-06:00,2025-07-11 15:10:22.4 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.352,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0,4313320.709000001,468259.115,2419.297,POINT Z (468259.115 4313320.709000001 2419.297)
562,562,563,,468258.009,4313322.131,2422.615,,-105.36640661,38.96829542,2408.591,Global,0.012,0.015,0.01,0.019,1.734,m,FIX,RTK,2025-07-11 15:10:27.8 UTC-06:00,2025-07-11 15:10:30.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.421,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313321.048,468259.097,2419.265,POINT Z (468259.097 4313321.048 2419.265)
563,563,564,,468257.95,4313322.345,2422.669,,-105.3664073,38.96829735,2408.644,Global,0.021,0.015,0.01,0.026,1.734,m,FIX,RTK,2025-07-11 15:10:35.2 UTC-06:00,2025-07-11 15:10:38.2 UTC-06:00,15,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.522,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313321.262,468259.038,2419.319,POINT Z (468259.038 4313321.262 2419.319)
564,564,565,,468257.902,4313322.568,2422.758,,-105.36640787,38.96829935,2408.734,Global,0.014,0.011,0.01,0.018,1.734,m,FIX,RTK,2025-07-11 15:10:45.2 UTC-06:00,2025-07-11 15:10:48.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.586,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313321.485,468258.99,2419.408,POINT Z (468258.99 4313321.485 2419.408)
565,565,566,,468257.87,4313322.809,2422.766,,-105.36640824,38.96830153,2408.741,Global,0.012,0.01,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 15:10:55.0 UTC-06:00,2025-07-11 15:10:58.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.656,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313321.726000001,468258.958,2419.416,POINT Z (468258.958 4313321.726000001 2419.416)
566,566,567,,468257.863,4313323.014,2422.806,,-105.36640834,38.96830337,2408.781,Global,0.011,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-11 15:11:02.8 UTC-06:00,2025-07-11 15:11:05.8 UTC-06:00,15,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.684,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0,4313321.931000001,468258.951,2419.456,POINT Z (468258.951 4313321.931000001 2419.456)
567,567,568,,468257.797,4313323.133,2423.095,,-105.36640911,38.96830444,2409.071,Global,0.011,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 15:12:02.0 UTC-06:00,2025-07-11 15:12:32.0 UTC-06:00,151,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.763,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0,4313322.050000001,468258.885,2419.745,POINT Z (468258.885 4313322.050000001 2419.745)
568,568,569,,468257.8,4313323.124,2423.094,,-105.36640906,38.96830436,2409.07,Global,0.011,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 15:12:45.0 UTC-06:00,2025-07-11 15:12:48.0 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.757,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0,4313322.041,468258.888,2419.744,POINT Z (468258.888 4313322.041 2419.744)
569,569,570,,468257.665,4313323.126,2422.782,,-105.36641063,38.96830437,2408.757,Global,0.01,0.01,0.01,0.014,1.734,m,FIX,RTK,2025-07-11 15:12:56.4 UTC-06:00,2025-07-11 15:12:59.4 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.898,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0,4313322.0430000005,468258.75299999997,2419.4320000000002,POINT Z (468258.75299999997 4313322.0430000005 2419.4320000000002)
570,570,571,,468257.811,4313322.97,2422.791,,-105.36640894,38.96830297,2408.767,Global,0.012,0.013,0.01,0.017,1.734,m,FIX,RTK,2025-07-11 15:13:05.2 UTC-06:00,2025-07-11 15:13:08.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.74,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0,4313321.887,468258.899,2419.4410000000003,POINT Z (468258.899 4313321.887 2419.4410000000003)
571,571,572,,468257.974,4313323.163,2422.833,,-105.36640707,38.96830472,2408.808,Global,0.011,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-11 15:13:13.2 UTC-06:00,2025-07-11 15:13:16.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.589,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0,4313322.08,468259.062,2419.483,POINT Z (468259.062 4313322.08 2419.483)
572,572,573,,468257.847,4313323.343,2422.837,,-105.36640854,38.96830634,2408.812,Global,0.01,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 15:13:21.6 UTC-06:00,2025-07-11 15:13:24.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.75,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0,4313322.260000001,468258.935,2419.487,POINT Z (468258.935 4313322.260000001 2419.487)
573,573,574,,468257.791,4313323.14,2423.102,,-105.36640917,38.9683045,2409.077,Global,0.011,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 15:13:35.2 UTC-06:00,2025-07-11 15:13:38.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.763,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0,4313322.057,468258.879,2419.752,POINT Z (468258.879 4313322.057 2419.752)
574,574,575,,468257.847,4313323.218,2422.831,,-105.36640852,38.96830521,2408.806,Global,0.012,0.012,0.01,0.017,1.734,m,FIX,RTK,2025-07-11 15:13:47.4 UTC-06:00,2025-07-11 15:13:50.4 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.729,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0,4313322.135000001,468258.935,2419.481,POINT Z (468258.935 4313322.135000001 2419.481)
575,575,576,,468257.933,4313323.701,2422.845,,-105.36640756,38.96830956,2408.82,Global,0.011,0.012,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 15:14:00.6 UTC-06:00,2025-07-11 15:14:03.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.713,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0,4313322.618000001,468259.021,2419.495,POINT Z (468259.021 4313322.618000001 2419.495)
576,576,577,,468257.929,4313324.188,2422.837,,-105.36640762,38.96831395,2408.812,Global,0.016,0.011,0.01,0.02,1.734,m,FIX,RTK,2025-07-11 15:14:25.0 UTC-06:00,2025-07-11 15:14:28.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.806,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0,4313323.105,468259.017,2419.487,POINT Z (468259.017 4313323.105 2419.487)
577,577,578,,468257.87,4313324.695,2422.895,,-105.36640833,38.96831852,2408.871,Global,0.013,0.012,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 15:14:37.6 UTC-06:00,2025-07-11 15:14:40.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.934,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0,4313323.612000001,468258.958,2419.545,POINT Z (468258.958 4313323.612000001 2419.545)
