Name,Code,Easting,Northing,OriginalElevation ,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,
323,,466206.356,4311980.701,2455.48,2435.48,,-105.3900226,38.95613076,2441.488,Global,0.011,0.011,0.01,0.015,1.934,m,FIX,2025-03-31 12:51:34.0 UTC-06:00,2025-03-31 12:51:37.0 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,70.319,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,6,0,
324,,466206.133,4311980.666,2455.528,2435.528,,-105.3900252,38.95613043,2441.536,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,2025-03-31 12:52:02.2 UTC-06:00,2025-03-31 12:52:05.2 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,70.427,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,7,6,0,
325,,466205.9,4311980.614,2455.551,2435.551,,-105.3900279,38.95612995,2441.559,Global,0.011,0.011,0.01,0.015,1.934,m,FIX,2025-03-31 12:52:19.8 UTC-06:00,2025-03-31 12:52:22.8 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,70.541,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,5,6,7,6,0,
326,,466205.712,4311980.58,2455.529,2435.529,,-105.3900301,38.95612964,2441.537,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,2025-03-31 12:52:33.2 UTC-06:00,2025-03-31 12:52:36.2 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,70.643,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,7,6,0,
327,,466205.484,4311980.547,2455.519,2435.519,,-105.3900327,38.95612934,2441.527,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,2025-03-31 12:52:52.6 UTC-06:00,2025-03-31 12:52:55.6 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,70.757,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,7,6,0,
328,,466205.339,4311980.5,2455.54,2435.54,,-105.3900344,38.95612891,2441.547,Global,0.01,0.01,0.013,0.015,1.934,m,FIX,2025-03-31 12:53:10.2 UTC-06:00,2025-03-31 12:53:13.2 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,70.848,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,6,0,
329,,466205.14,4311980.452,2455.632,2435.632,,-105.3900367,38.95612846,2441.64,Global,0.014,0.01,0.011,0.017,1.934,m,FIX,2025-03-31 12:53:25.6 UTC-06:00,2025-03-31 12:53:28.6 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,70.94,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,6,0,
330,,466204.914,4311980.428,2455.68,2435.68,,-105.3900393,38.95612824,2441.688,Global,0.01,0.01,0.012,0.015,1.934,m,FIX,2025-03-31 12:53:40.4 UTC-06:00,2025-03-31 12:53:43.4 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,71.03,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,6,0,
331,,466204.743,4311980.39,2455.694,2435.694,,-105.3900412,38.95612789,2441.702,Global,0.01,0.01,0.012,0.015,1.934,m,FIX,2025-03-31 12:53:57.0 UTC-06:00,2025-03-31 12:54:00.0 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,71.129,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,6,0,
332,,466204.514,4311980.372,2455.704,2435.704,,-105.3900439,38.95612772,2441.712,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,2025-03-31 12:54:16.0 UTC-06:00,2025-03-31 12:54:19.0 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,71.224,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,6,0,
333,,466204.325,4311980.306,2455.774,2435.774,,-105.3900461,38.95612712,2441.782,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,2025-03-31 12:54:35.0 UTC-06:00,2025-03-31 12:54:38.0 UTC-06:00,16,1.3,1.5,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,71.337,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
334,,466204.166,4311980.262,2455.941,2435.941,,-105.3900479,38.95612672,2441.949,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,2025-03-31 12:54:58.8 UTC-06:00,2025-03-31 12:55:01.8 UTC-06:00,16,1.2,1.5,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,71.402,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,6,0,
335,,466203.98,4311980.255,2456.046,2436.046,,-105.39005,38.95612665,2442.054,Global,0.016,0.011,0.01,0.019,1.934,m,FIX,2025-03-31 12:55:18.6 UTC-06:00,2025-03-31 12:55:21.6 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,71.471,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
336,,466203.776,4311980.236,2456.099,2436.099,,-105.3900524,38.95612647,2442.107,Global,0.012,0.013,0.011,0.018,1.934,m,FIX,2025-03-31 12:55:45.4 UTC-06:00,2025-03-31 12:55:48.4 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,71.536,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
337,,466203.573,4311980.235,2456.488,2436.488,,-105.3900547,38.95612646,2442.496,Global,0.012,0.012,0.014,0.017,1.934,m,FIX,2025-03-31 13:00:35.2 UTC-06:00,2025-03-31 13:01:05.2 UTC-06:00,151,1.4,1.6,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,71.555,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,6,0,
338,,466203.574,4311980.238,2456.477,2436.477,,-105.3900547,38.95612648,2442.485,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-03-31 13:01:45.4 UTC-06:00,2025-03-31 13:01:48.4 UTC-06:00,16,1.3,1.6,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,71.551,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
339,,466203.563,4311980.068,2456.147,2436.147,,-105.3900548,38.95612494,2442.155,Global,0.011,0.01,0.012,0.015,1.934,m,FIX,2025-03-31 13:02:19.4 UTC-06:00,2025-03-31 13:02:22.4 UTC-06:00,16,1.3,1.5,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,71.769,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
340,,466203.696,4311980.224,2456.134,2436.134,,-105.3900533,38.95612636,2442.142,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2025-03-31 13:02:57.8 UTC-06:00,2025-03-31 13:03:00.8 UTC-06:00,16,1.3,1.6,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,71.578,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
341,,466203.582,4311980.365,2456.134,2436.134,,-105.3900546,38.95612763,2442.142,Global,0.01,0.01,0.013,0.015,1.934,m,FIX,2025-03-31 13:03:18.8 UTC-06:00,2025-03-31 13:03:21.8 UTC-06:00,16,1.2,1.5,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,71.492,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
342,,466203.373,4311980.212,2456.166,2436.166,,-105.390057,38.95612624,2442.174,Global,0.011,0.011,0.013,0.015,1.934,m,FIX,2025-03-31 13:03:37.0 UTC-06:00,2025-03-31 13:03:40.0 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,71.709,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
343,,466203.488,4311980.191,2456.15,2436.15,,-105.3900557,38.95612605,2442.158,Global,0.011,0.01,0.012,0.015,1.934,m,FIX,2025-03-31 13:04:18.4 UTC-06:00,2025-03-31 13:04:21.4 UTC-06:00,16,1.1,1.3,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,71.686,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
344,,466203.561,4311980.231,2456.492,2436.492,,-105.3900549,38.95612642,2442.5,Global,0.011,0.01,0.013,0.015,1.934,m,FIX,2025-03-31 13:04:48.0 UTC-06:00,2025-03-31 13:04:51.0 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,71.563,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
345,,466203.123,4311980.171,2456.228,2436.228,,-105.3900599,38.95612586,2442.236,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-03-31 13:06:07.2 UTC-06:00,2025-03-31 13:06:10.2 UTC-06:00,16,1.3,1.6,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,71.829,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
346,,466202.751,4311980.091,2456.365,2436.365,,-105.3900642,38.95612512,2442.373,Global,0.01,0.01,0.013,0.015,1.934,m,FIX,2025-03-31 13:06:21.0 UTC-06:00,2025-03-31 13:06:24.0 UTC-06:00,16,1.3,1.6,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,72.013,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,6,0,
347,,466202.285,4311980.016,2456.46,2436.46,,-105.3900696,38.95612443,2442.468,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,2025-03-31 13:06:39.0 UTC-06:00,2025-03-31 13:06:42.0 UTC-06:00,16,1.3,1.6,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,72.242,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,6,0,
348,,466201.846,4311979.92,2456.489,2436.489,,-105.3900746,38.95612354,2442.497,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,2025-03-31 13:06:57.8 UTC-06:00,2025-03-31 13:07:00.8 UTC-06:00,16,1.4,1.6,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,72.501,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
349,,466201.341,4311979.855,2456.599,2436.599,,-105.3900805,38.95612294,2442.607,Global,0.011,0.013,0.014,0.017,1.934,m,FIX,2025-03-31 13:07:16.0 UTC-06:00,2025-03-31 13:07:19.0 UTC-06:00,16,1.5,1.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,72.749,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
350,,466200.921,4311979.699,2456.682,2436.682,,-105.3900853,38.95612152,2442.69,Global,0.01,0.013,0.011,0.016,1.934,m,FIX,2025-03-31 13:07:39.8 UTC-06:00,2025-03-31 13:07:42.8 UTC-06:00,16,1.3,1.6,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,73.039,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
351,,466200.532,4311979.645,2456.678,2436.678,,-105.3900898,38.95612102,2442.686,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,2025-03-31 13:07:59.6 UTC-06:00,2025-03-31 13:08:02.6 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,73.236,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
352,,466200.227,4311979.573,2456.683,2436.683,,-105.3900933,38.95612036,2442.691,Global,0.01,0.011,0.013,0.015,1.934,m,FIX,2025-03-31 13:08:23.6 UTC-06:00,2025-03-31 13:08:26.6 UTC-06:00,16,1.1,1.3,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,73.423,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
353,,466199.706,4311979.463,2456.76,2436.76,,-105.3900993,38.95611935,2442.768,Global,0.011,0.012,0.016,0.017,1.934,m,FIX,2025-03-31 13:08:52.4 UTC-06:00,2025-03-31 13:08:55.4 UTC-06:00,16,1.3,1.5,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,73.732,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,6,0,
354,,466199.321,4311979.283,2456.823,2436.823,,-105.3901038,38.95611771,2442.831,Global,0.012,0.011,0.013,0.016,1.934,m,FIX,2025-03-31 13:09:14.6 UTC-06:00,2025-03-31 13:09:17.6 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,74.037,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,6,0,
355,,466198.671,4311979.154,2456.891,2436.891,,-105.3901113,38.95611653,2442.899,Global,0.01,0.01,0.014,0.015,1.934,m,FIX,2025-03-31 13:09:39.0 UTC-06:00,2025-03-31 13:09:42.0 UTC-06:00,16,1.3,1.6,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,74.414,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,6,0,
356,,466198.075,4311979.012,2456.937,2436.937,,-105.3901181,38.95611522,2442.945,Global,0.01,0.012,0.015,0.016,1.934,m,FIX,2025-03-31 13:10:05.4 UTC-06:00,2025-03-31 13:10:08.4 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,74.788,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,7,6,0,
357,,466197.582,4311978.866,2457,2437,,-105.3901238,38.95611389,2443.009,Global,0.01,0.012,0.011,0.016,1.934,m,FIX,2025-03-31 13:10:25.2 UTC-06:00,2025-03-31 13:10:28.2 UTC-06:00,16,1.5,1.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,75.116,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
358,,466197.049,4311978.808,2457.061,2437.061,,-105.39013,38.95611334,2443.07,Global,0.011,0.01,0.015,0.015,1.934,m,FIX,2025-03-31 13:10:43.4 UTC-06:00,2025-03-31 13:10:46.4 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,75.388,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
359,,466196.448,4311978.64,2457.116,2437.116,,-105.3901369,38.9561118,2443.124,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,2025-03-31 13:11:04.8 UTC-06:00,2025-03-31 13:11:07.8 UTC-06:00,16,1.2,1.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,75.796,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,
1,,466242.019,4311870.903,2457.55,2457.55,,-105.3896056,38.95514272,2443.556,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 13:34:40.8 UTC-06:00,2025-03-31 13:35:10.8 UTC-06:00,151,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.509,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,4,6,6,0
2,,466242.017,4311870.899,2457.538,2457.538,,-105.3896057,38.95514268,2443.544,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,RTK,2025-03-31 13:35:29.2 UTC-06:00,2025-03-31 13:35:32.2 UTC-06:00,16,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.507,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,6,6,0
3,,466241.972,4311870.733,2457.455,2457.455,,-105.3896062,38.95514118,2443.462,Global,0.011,0.01,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 13:35:53.2 UTC-06:00,2025-03-31 13:35:56.2 UTC-06:00,16,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.673,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,4,5,6,0
4,,466241.866,4311870.956,2457.44,2457.44,,-105.3896074,38.9551432,2443.446,Global,0.011,0.011,0.011,0.016,1.934,m,FIX,RTK,2025-03-31 13:36:13.0 UTC-06:00,2025-03-31 13:36:16.0 UTC-06:00,16,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.437,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,4,7,6,0
5,,466242.075,4311871.109,2457.481,2457.481,,-105.389605,38.95514458,2443.487,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,RTK,2025-03-31 13:36:36.2 UTC-06:00,2025-03-31 13:36:39.2 UTC-06:00,16,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.309,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,6,0
6,,466242.208,4311870.84,2457.507,2457.507,,-105.3896035,38.95514216,2443.513,Global,0.011,0.012,0.016,0.017,1.934,m,FIX,RTK,2025-03-31 13:36:51.0 UTC-06:00,2025-03-31 13:36:54.0 UTC-06:00,16,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.591,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,6,0
7,,466242.044,4311870.877,2457.481,2457.481,,-105.3896053,38.95514249,2443.488,Global,0.011,0.011,0.014,0.016,1.934,m,FIX,RTK,2025-03-31 13:37:06.2 UTC-06:00,2025-03-31 13:37:09.2 UTC-06:00,16,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.533,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,4,4,6,0
8,,466242.018,4311870.894,2457.54,2457.54,,-105.3896056,38.95514264,2443.546,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 13:37:22.4 UTC-06:00,2025-03-31 13:37:25.4 UTC-06:00,16,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.515,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,6,0
9,,466241.78,4311870.963,2457.39,2457.39,,-105.3896084,38.95514325,2443.396,Global,0.011,0.011,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 13:38:39.6 UTC-06:00,2025-03-31 13:38:42.6 UTC-06:00,16,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.432,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,5,6,0
10,,466241.582,4311870.947,2457.363,2457.363,,-105.3896107,38.9551431,2443.37,Global,0.011,0.011,0.01,0.016,1.934,m,FIX,RTK,2025-03-31 13:38:56.6 UTC-06:00,2025-03-31 13:38:59.6 UTC-06:00,16,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.437,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,6,0
11,,466241.38,4311870.956,2457.343,2457.343,,-105.389613,38.95514317,2443.35,Global,0.011,0.012,0.01,0.016,1.934,m,FIX,RTK,2025-03-31 13:39:17.6 UTC-06:00,2025-03-31 13:39:20.6 UTC-06:00,16,1.7,2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.415,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,6,0
12,,466241.18,4311870.952,2457.334,2457.334,,-105.3896153,38.95514313,2443.34,Global,0.012,0.011,0.013,0.016,1.934,m,FIX,RTK,2025-03-31 13:39:36.6 UTC-06:00,2025-03-31 13:39:39.6 UTC-06:00,16,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.413,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,6,0
13,,466241,4311870.929,2457.279,2457.279,,-105.3896174,38.95514292,2443.285,Global,0.014,0.014,0.022,0.02,1.934,m,FIX,RTK,2025-03-31 13:39:50.0 UTC-06:00,2025-03-31 13:39:53.0 UTC-06:00,16,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.42,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,6,0
14,,466240.811,4311870.907,2457.23,2457.23,,-105.3896196,38.95514271,2443.236,Global,0.01,0.01,0.016,0.015,1.934,m,FIX,RTK,2025-03-31 13:40:06.6 UTC-06:00,2025-03-31 13:40:09.6 UTC-06:00,16,1.4,1.6,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.442,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,4,5,6,0
15,,466240.574,4311870.918,2457.225,2457.225,,-105.3896223,38.9551428,2443.231,Global,0.011,0.01,0.013,0.015,1.934,m,FIX,RTK,2025-03-31 13:40:28.8 UTC-06:00,2025-03-31 13:40:31.8 UTC-06:00,16,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.421,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,6,0
16,,466240.408,4311870.901,2457.181,2457.181,,-105.3896242,38.95514264,2443.187,Global,0.011,0.01,0.015,0.015,1.934,m,FIX,RTK,2025-03-31 13:40:48.0 UTC-06:00,2025-03-31 13:40:51.0 UTC-06:00,16,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.429,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,4,5,6,0
17,,466240.199,4311870.898,2457.06,2457.06,,-105.3896266,38.9551426,2443.066,Global,0.01,0.011,0.018,0.015,1.934,m,FIX,RTK,2025-03-31 13:41:34.8 UTC-06:00,2025-03-31 13:41:37.8 UTC-06:00,16,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.433,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,6,0
18,,466240.024,4311870.932,2456.887,2456.887,,-105.3896287,38.9551429,2442.893,Global,0.01,0.012,0.011,0.016,1.934,m,FIX,RTK,2025-03-31 13:41:58.6 UTC-06:00,2025-03-31 13:42:01.6 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.394,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,6,0
19,,466239.796,4311870.982,2456.661,2456.661,,-105.3896313,38.95514335,2442.667,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 13:42:27.6 UTC-06:00,2025-03-31 13:42:30.6 UTC-06:00,16,1.5,1.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.344,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,4,6,6,0
20,,466239.57,4311870.995,2456.513,2456.513,,-105.3896339,38.95514346,2442.52,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 13:42:53.2 UTC-06:00,2025-03-31 13:42:56.2 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.336,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,5,6,0
21,,466239.444,4311871.019,2456.391,2456.391,,-105.3896354,38.95514366,2442.398,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,RTK,2025-03-31 13:43:11.4 UTC-06:00,2025-03-31 13:43:14.4 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.306,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,5,6,0
22,,466239.272,4311871.057,2456.34,2456.34,,-105.3896373,38.955144,2442.346,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 13:43:30.8 UTC-06:00,2025-03-31 13:43:33.8 UTC-06:00,16,1.5,1.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.262,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,4,5,6,0
23,,466239.231,4311871.086,2456.321,2456.321,,-105.3896378,38.95514426,2442.327,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,RTK,2025-03-31 13:45:39.6 UTC-06:00,2025-03-31 13:45:42.6 UTC-06:00,16,1.5,1.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.236,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,5,6,0
24,,466239.004,4311871.06,2456.275,2456.275,,-105.3896404,38.95514402,2442.282,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 13:45:59.4 UTC-06:00,2025-03-31 13:46:02.4 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.255,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,5,6,0
25,,466238.812,4311871.011,2456.523,2456.523,,-105.3896427,38.95514357,2442.529,Global,0.01,0.012,0.011,0.016,1.934,m,FIX,RTK,2025-03-31 13:46:22.6 UTC-06:00,2025-03-31 13:46:25.6 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.284,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,5,6,0
26,,466238.607,4311871.061,2456.341,2456.341,,-105.389645,38.95514402,2442.347,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,RTK,2025-03-31 13:47:09.8 UTC-06:00,2025-03-31 13:47:12.8 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.231,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,4,6,0
27,,466238.423,4311871.048,2456.3,2456.3,,-105.3896471,38.95514389,2442.306,Global,0.01,0.01,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 13:47:32.2 UTC-06:00,2025-03-31 13:47:35.2 UTC-06:00,16,1.7,2.1,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.233,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,4,6,0
28,,466238.247,4311871.038,2456.268,2456.268,,-105.3896492,38.95514379,2442.275,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,RTK,2025-03-31 13:47:46.6 UTC-06:00,2025-03-31 13:47:49.6 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.236,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,4,5,6,0
