Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
148,,468042.542,4313313.849,2433.172,,-105.3688934,38.96821295,2419.152,Global,0.011,0.012,0.013,0.016,1.934,m,FIX,RTK,2025-04-01 14:30:01.8 UTC-06:00,2025-04-01 14:30:04.8 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,364.244,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,6,0
149,,468042.469,4313313.679,2432.974,,-105.3688942,38.96821142,2418.954,Global,0.01,0.012,0.014,0.016,1.934,m,FIX,RTK,2025-04-01 14:30:17.8 UTC-06:00,2025-04-01 14:30:20.8 UTC-06:00,16,1.9,2.3,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,364.316,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,6,0
150,,468042.453,4313313.65,2433.061,,-105.3688944,38.96821116,2419.041,Global,0.01,0.011,0.014,0.015,1.934,m,FIX,RTK,2025-04-01 14:30:35.0 UTC-06:00,2025-04-01 14:30:38.0 UTC-06:00,16,1.9,2.3,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,364.334,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,8,6,0
151,,468042.457,4313313.652,2433.054,,-105.3688943,38.96821118,2419.034,Global,0.012,0.011,0.015,0.016,1.934,m,FIX,RTK,2025-04-01 14:31:29.0 UTC-06:00,2025-04-01 14:31:59.0 UTC-06:00,151,2,2.5,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,364.324,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,5,7,8,6,0
1,,468129.723,4313277.952,2429.585,,-105.3678854,38.96789265,2415.563,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 09:53:02.6 UTC-06:00,2025-04-01 09:53:32.6 UTC-06:00,151,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.714,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,7,7,4,0,
2,,468129.723,4313277.949,2429.579,,-105.3678854,38.96789263,2415.557,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2025-04-01 09:53:47.0 UTC-06:00,2025-04-01 09:53:50.0 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.719,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
3,,468129.523,4313277.946,2429.543,,-105.3678877,38.9678926,2415.521,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 09:54:05.8 UTC-06:00,2025-04-01 09:54:08.8 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.911,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,7,7,4,0,
4,,468129.777,4313278.181,2429.435,,-105.3678848,38.96789472,2415.413,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 09:54:19.2 UTC-06:00,2025-04-01 09:54:22.2 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.647,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,7,7,4,0,
5,,468129.942,4313277.921,2429.525,,-105.3678828,38.96789238,2415.503,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 09:54:33.0 UTC-06:00,2025-04-01 09:54:36.0 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.497,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
6,,468129.714,4313277.702,2429.593,,-105.3678855,38.9678904,2415.571,Global,0.011,0.011,0.01,0.016,1.934,m,FIX,2025-04-01 09:54:46.0 UTC-06:00,2025-04-01 09:54:49.0 UTC-06:00,16,1.2,1.5,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.74,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,7,7,4,0,
7,,468129.709,4313277.923,2429.544,,-105.3678855,38.96789239,2415.522,Global,0.011,0.011,0.013,0.015,1.934,m,FIX,2025-04-01 09:55:03.2 UTC-06:00,2025-04-01 09:55:06.2 UTC-06:00,16,1.2,1.5,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.731,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,7,7,4,0,
8,,468129.722,4313277.952,2429.585,,-105.3678854,38.96789265,2415.563,Global,0.011,0.011,0.01,0.016,1.934,m,FIX,2025-04-01 09:55:15.2 UTC-06:00,2025-04-01 09:55:18.2 UTC-06:00,16,1.2,1.5,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.714,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,7,7,4,0,
9,,468129.707,4313277.82,2429.578,,-105.3678855,38.96789147,2415.556,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 09:55:40.8 UTC-06:00,2025-04-01 09:55:43.8 UTC-06:00,16,1.2,1.5,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.747,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,7,7,3,0,
10,,468129.641,4313277.36,2429.641,,-105.3678863,38.96788731,2415.619,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 09:55:51.8 UTC-06:00,2025-04-01 09:55:54.8 UTC-06:00,16,1.2,1.5,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.846,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,3,0,
11,,468129.572,4313276.86,2429.699,,-105.3678871,38.9678828,2415.677,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 09:56:06.6 UTC-06:00,2025-04-01 09:56:09.6 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.954,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
12,,468129.524,4313276.363,2429.766,,-105.3678876,38.96787832,2415.744,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 09:56:21.8 UTC-06:00,2025-04-01 09:56:24.8 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,278.049,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
13,,468129.46,4313275.88,2429.817,,-105.3678883,38.96787397,2415.795,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 09:56:36.2 UTC-06:00,2025-04-01 09:56:39.2 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,278.153,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
14,,468129.407,4313275.363,2429.879,,-105.3678889,38.96786931,2415.857,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 09:56:56.8 UTC-06:00,2025-04-01 09:56:59.8 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,278.25,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
15,,468129.369,4313274.874,2429.958,,-105.3678893,38.96786491,2415.936,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2025-04-01 09:57:22.0 UTC-06:00,2025-04-01 09:57:25.0 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,278.335,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
16,,468129.307,4313274.377,2430.015,,-105.36789,38.96786042,2415.993,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 09:57:40.4 UTC-06:00,2025-04-01 09:57:43.4 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,278.438,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
17,,468129.256,4313273.895,2430.083,,-105.3678906,38.96785607,2416.062,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 09:57:58.6 UTC-06:00,2025-04-01 09:58:01.6 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,278.541,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
18,,468129.214,4313273.405,2430.127,,-105.367891,38.96785166,2416.105,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 09:58:16.8 UTC-06:00,2025-04-01 09:58:19.8 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,278.627,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
19,,468129.152,4313272.904,2430.184,,-105.3678917,38.96784714,2416.162,Global,0.01,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 09:58:33.0 UTC-06:00,2025-04-01 09:58:36.0 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,278.738,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
20,,468129.1,4313272.41,2430.19,,-105.3678923,38.96784269,2416.168,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 09:59:16.8 UTC-06:00,2025-04-01 09:59:19.8 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,278.839,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
21,,468129.043,4313271.897,2430.212,,-105.3678929,38.96783807,2416.19,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2025-04-01 09:59:45.8 UTC-06:00,2025-04-01 09:59:48.8 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,278.947,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
22,,468129.006,4313271.418,2430.27,,-105.3678933,38.96783375,2416.248,Global,0.01,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 10:00:00.6 UTC-06:00,2025-04-01 10:00:03.6 UTC-06:00,16,1.3,1.5,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,279.037,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
23,,468128.937,4313270.934,2430.279,,-105.3678941,38.96782938,2416.258,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 10:00:13.6 UTC-06:00,2025-04-01 10:00:16.6 UTC-06:00,16,1.3,1.5,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,279.153,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
24,,468128.903,4313270.442,2430.343,,-105.3678945,38.96782495,2416.321,Global,0.012,0.012,0.012,0.017,1.934,m,FIX,2025-04-01 10:00:26.0 UTC-06:00,2025-04-01 10:00:29.0 UTC-06:00,16,1.3,1.5,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,279.233,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,3,0,
25,,468128.852,4313269.968,2430.393,,-105.3678951,38.96782068,2416.371,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2025-04-01 10:00:38.0 UTC-06:00,2025-04-01 10:00:41.0 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,279.342,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
26,,468128.778,4313269.463,2430.455,,-105.3678959,38.96781612,2416.433,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2025-04-01 10:00:52.8 UTC-06:00,2025-04-01 10:00:55.8 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,279.472,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,3,0,
27,,468128.719,4313269.002,2430.524,,-105.3678965,38.96781196,2416.502,Global,0.01,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 10:01:05.6 UTC-06:00,2025-04-01 10:01:08.6 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,279.581,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,3,0,
28,,468128.651,4313268.513,2430.639,,-105.3678973,38.96780755,2416.617,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 10:01:19.0 UTC-06:00,2025-04-01 10:01:22.0 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,279.705,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,8,4,0,
29,,468128.614,4313268.008,2430.721,,-105.3678977,38.967803,2416.699,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 10:01:47.8 UTC-06:00,2025-04-01 10:01:50.8 UTC-06:00,16,1.3,1.5,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,279.804,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,8,4,0,
30,,468128.557,4313267.513,2430.814,,-105.3678983,38.96779854,2416.792,Global,0.01,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 10:01:59.4 UTC-06:00,2025-04-01 10:02:02.4 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,279.909,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,8,4,0,
31,,468128.489,4313267.05,2430.837,,-105.3678991,38.96779437,2416.815,Global,0.011,0.01,0.013,0.015,1.934,m,FIX,2025-04-01 10:02:11.0 UTC-06:00,2025-04-01 10:02:14.0 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,280.035,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,8,3,0,
32,,468128.427,4313266.579,2431.045,,-105.3678998,38.96779013,2417.023,Global,0.01,0.01,0.015,0.015,1.934,m,FIX,2025-04-01 10:02:22.4 UTC-06:00,2025-04-01 10:02:25.4 UTC-06:00,16,1.3,1.5,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,280.155,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,8,3,0,
33,,468128.388,4313266.099,2431.2,,-105.3679002,38.96778579,2417.178,Global,0.01,0.01,0.016,0.014,1.934,m,FIX,2025-04-01 10:02:35.2 UTC-06:00,2025-04-01 10:02:38.2 UTC-06:00,16,1.3,1.5,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,280.252,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,8,3,0,
34,,468128.329,4313265.612,2431.331,,-105.3679009,38.96778141,2417.309,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,2025-04-01 10:02:51.6 UTC-06:00,2025-04-01 10:02:54.6 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,280.372,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
35,,468128.266,4313265.109,2431.466,,-105.3679016,38.96777687,2417.444,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,2025-04-01 10:03:08.8 UTC-06:00,2025-04-01 10:03:11.8 UTC-06:00,16,1.2,1.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,280.496,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,4,0,
36,,468128.214,4313264.638,2431.606,,-105.3679022,38.96777263,2417.584,Global,0.011,0.01,0.014,0.015,1.934,m,FIX,2025-04-01 10:03:23.0 UTC-06:00,2025-04-01 10:03:26.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,280.603,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,3,0,
37,,468128.145,4313264.139,2431.769,,-105.3679029,38.96776812,2417.747,Global,0.011,0.01,0.012,0.015,1.934,m,FIX,2025-04-01 10:03:45.6 UTC-06:00,2025-04-01 10:03:48.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,280.735,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,8,4,0,
38,,468128.097,4313263.652,2431.891,,-105.3679035,38.96776374,2417.869,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 10:04:04.0 UTC-06:00,2025-04-01 10:04:07.0 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,280.845,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,4,0,
39,,468128.051,4313263.187,2432.023,,-105.367904,38.96775954,2418.001,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2025-04-01 10:04:17.6 UTC-06:00,2025-04-01 10:04:20.6 UTC-06:00,16,1.3,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,280.957,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,4,0,
40,,468128.003,4313262.712,2432.098,,-105.3679045,38.96775526,2418.076,Global,0.01,0.01,0.015,0.015,1.934,m,FIX,2025-04-01 10:04:33.4 UTC-06:00,2025-04-01 10:04:36.4 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,281.067,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,4,0,
41,,468127.936,4313262.23,2432.206,,-105.3679053,38.96775092,2418.184,Global,0.01,0.01,0.015,0.015,1.934,m,FIX,2025-04-01 10:04:49.4 UTC-06:00,2025-04-01 10:04:52.4 UTC-06:00,16,1.3,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,281.199,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,8,4,0,
42,,468127.905,4313261.734,2432.256,,-105.3679056,38.96774645,2418.234,Global,0.01,0.012,0.018,0.015,1.934,m,FIX,2025-04-01 10:05:05.4 UTC-06:00,2025-04-01 10:05:08.4 UTC-06:00,16,1.3,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,281.295,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,8,4,0,
43,,468129.765,4313278.292,2429.417,,-105.3678849,38.96789572,2415.396,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 10:06:05.0 UTC-06:00,2025-04-01 10:06:08.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.641,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
44,,468129.805,4313278.491,2429.387,,-105.3678844,38.96789751,2415.365,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2025-04-01 10:06:27.4 UTC-06:00,2025-04-01 10:06:30.4 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.596,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
45,,468129.746,4313278.098,2429.464,,-105.3678851,38.96789397,2415.442,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2025-04-01 10:06:42.6 UTC-06:00,2025-04-01 10:06:45.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.682,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
46,,468129.823,4313278.68,2429.335,,-105.3678843,38.96789922,2415.313,Global,0.011,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 10:07:10.2 UTC-06:00,2025-04-01 10:07:13.2 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.561,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,3,0,
47,,468129.847,4313278.871,2429.248,,-105.367884,38.96790094,2415.226,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:07:29.8 UTC-06:00,2025-04-01 10:07:32.8 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.523,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,9,4,0,
48,,468129.866,4313279.053,2429.177,,-105.3678838,38.96790258,2415.156,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 10:07:50.6 UTC-06:00,2025-04-01 10:07:53.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.494,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,4,0,
49,,468129.872,4313279.271,2429.147,,-105.3678837,38.96790455,2415.125,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2025-04-01 10:08:17.4 UTC-06:00,2025-04-01 10:08:18.0 UTC-06:00,4,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.466,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,4,0,
50,,468129.894,4313279.502,2428.925,,-105.3678835,38.96790663,2414.903,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:08:38.4 UTC-06:00,2025-04-01 10:08:41.4 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.429,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,3,0,
51,,468129.934,4313279.707,2428.832,,-105.367883,38.96790848,2414.81,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:09:02.6 UTC-06:00,2025-04-01 10:09:05.6 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.374,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,9,4,0,
52,,468129.959,4313279.91,2428.634,,-105.3678827,38.96791031,2414.612,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 10:09:16.8 UTC-06:00,2025-04-01 10:09:19.8 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.341,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,9,4,0,
53,,468129.981,4313280.058,2428.505,,-105.3678825,38.96791164,2414.483,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 10:09:39.0 UTC-06:00,2025-04-01 10:09:42.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.307,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,9,3,0,
54,,468129.977,4313280.268,2428.305,,-105.3678825,38.96791353,2414.284,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 10:10:15.6 UTC-06:00,2025-04-01 10:10:18.6 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.301,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,9,3,0,
55,,468130.015,4313280.403,2428.259,,-105.3678821,38.96791475,2414.237,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 10:10:42.0 UTC-06:00,2025-04-01 10:10:45.0 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.247,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,4,0,
56,,468130.071,4313280.62,2428.162,,-105.3678815,38.96791671,2414.14,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 10:10:59.0 UTC-06:00,2025-04-01 10:11:02.0 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.184,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0,
57,,468129.985,4313280.854,2427.798,,-105.3678825,38.96791881,2413.776,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2025-04-01 10:11:26.4 UTC-06:00,2025-04-01 10:11:29.4 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.259,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,4,0,
58,,468130.101,4313281.057,2427.745,,-105.3678812,38.96792064,2413.723,Global,0.01,0.012,0.012,0.016,1.934,m,FIX,2025-04-01 10:11:41.0 UTC-06:00,2025-04-01 10:11:44.0 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.131,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,4,0,
59,,468130.108,4313281.251,2427.696,,-105.3678811,38.9679224,2413.674,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 10:11:54.2 UTC-06:00,2025-04-01 10:11:57.2 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.103,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,4,0,
60,,468130.127,4313281.401,2427.816,,-105.3678809,38.96792374,2413.794,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:12:33.8 UTC-06:00,2025-04-01 10:12:36.8 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.079,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,4,0,
61,,468130.092,4313281.662,2427.586,,-105.3678813,38.9679261,2413.564,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:12:47.0 UTC-06:00,2025-04-01 10:12:50.0 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.1,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,4,0,
62,,468130.125,4313281.875,2427.58,,-105.3678809,38.96792802,2413.558,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2025-04-01 10:12:57.8 UTC-06:00,2025-04-01 10:13:00.8 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,277.049,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,4,0,
63,,468130.206,4313281.999,2427.609,,-105.36788,38.96792914,2413.587,Global,0.011,0.011,0.011,0.016,1.934,m,FIX,2025-04-01 10:13:10.4 UTC-06:00,2025-04-01 10:13:13.4 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.956,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,4,0,
